"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Benton County, AR"	"05007"	35	272608	12.8	12.9
	"Craighead County, AR"	"05031"	16	108558	Unreliable	Unreliable
	"Crawford County, AR"	"05033"	16	63406	Unreliable	Unreliable
	"Faulkner County, AR"	"05045"	26	124806	20.8	20.5
	"Garland County, AR"	"05051"	23	99154	23.2	22.1
	"Greene County, AR"	"05055"	14	45325	Unreliable	Unreliable
	"Hot Spring County, AR"	"05059"	10	33701	Unreliable	Unreliable
	"Lonoke County, AR"	"05085"	22	73657	29.9	30.1
	"Pope County, AR"	"05115"	12	64000	Unreliable	Unreliable
	"Pulaski County, AR"	"05119"	68	392680	17.3	16.8
	"Saline County, AR"	"05125"	27	121421	22.2	22.0
	"Sebastian County, AR"	"05131"	24	127753	18.8	19.3
	"Washington County, AR"	"05143"	38	236961	16.0	16.7
	"White County, AR"	"05145"	20	78727	25.4	28.9
	"Alameda County, CA"	"06001"	170	1666753	10.2	9.5
	"Amador County, CA"	"06005"	14	39383	Unreliable	Unreliable
	"Butte County, CA"	"06007"	56	231256	24.2	23.2
	"Calaveras County, CA"	"06009"	14	45602	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	118	1150215	10.3	9.7
	"El Dorado County, CA"	"06017"	24	190678	12.6	11.8
	"Fresno County, CA"	"06019"	113	994400	11.4	11.9
	"Humboldt County, CA"	"06023"	37	136373	27.1	26.5
	"Kern County, CA"	"06029"	105	896764	11.7	12.4
	"Kings County, CA"	"06031"	19	151366	Unreliable	Unreliable
	"Lake County, CA"	"06033"	21	64382	32.6	35.0
	"Lassen County, CA"	"06035"	14	30802	Unreliable	Unreliable
	"Los Angeles County, CA"	"06037"	963	10105518	9.5	9.0
	"Madera County, CA"	"06039"	18	157672	Unreliable	Unreliable
	"Marin County, CA"	"06041"	38	259666	14.6	13.6
	"Mendocino County, CA"	"06045"	10	87606	Unreliable	Unreliable
	"Merced County, CA"	"06047"	18	274765	Unreliable	Unreliable
	"Monterey County, CA"	"06053"	39	435594	9.0	8.8
	"Napa County, CA"	"06055"	12	139417	Unreliable	Unreliable
	"Nevada County, CA"	"06057"	22	99696	22.1	18.6
	"Orange County, CA"	"06059"	377	3185968	11.8	11.1
	"Placer County, CA"	"06061"	54	393149	13.7	12.7
	"Riverside County, CA"	"06065"	320	2450758	13.1	12.7
	"Sacramento County, CA"	"06067"	203	1540975	13.2	12.4
	"San Bernardino County, CA"	"06071"	239	2171603	11.0	11.4
	"San Diego County, CA"	"06073"	451	3343364	13.5	13.0
	"San Francisco County, CA"	"06075"	78	883305	8.8	8.1
	"San Joaquin County, CA"	"06077"	78	752660	10.4	10.2
	"San Luis Obispo County, CA"	"06079"	57	284010	20.1	18.6
	"San Mateo County, CA"	"06081"	76	769545	9.9	8.8
	"Santa Barbara County, CA"	"06083"	51	446527	11.4	10.5
	"Santa Clara County, CA"	"06085"	160	1937570	8.3	8.0
	"Santa Cruz County, CA"	"06087"	41	274255	14.9	14.5
	"Shasta County, CA"	"06089"	47	180040	26.1	25.3
	"Solano County, CA"	"06095"	73	446610	16.3	15.5
	"Sonoma County, CA"	"06097"	77	499942	15.4	14.6
	"Stanislaus County, CA"	"06099"	60	549815	10.9	11.3
	"Tehama County, CA"	"06103"	20	63916	31.3	27.9
	"Tulare County, CA"	"06107"	48	465861	10.3	10.8
	"Tuolumne County, CA"	"06109"	14	54539	Unreliable	Unreliable
	"Ventura County, CA"	"06111"	101	850967	11.9	10.9
	"Yolo County, CA"	"06113"	16	220408	Unreliable	Unreliable
	"Yuba County, CA"	"06115"	17	78041	Unreliable	Unreliable
	"Adams County, CO"	"08001"	112	511868	21.9	21.8
	"Arapahoe County, CO"	"08005"	117	651215	18.0	18.4
	"Boulder County, CO"	"08013"	64	326078	19.6	17.7
	"Broomfield County, CO"	"08014"	13	69267	Unreliable	Unreliable
	"Denver County, CO"	"08031"	162	716492	22.6	21.9
	"Douglas County, CO"	"08035"	59	342776	17.2	17.3
	"Eagle County, CO"	"08037"	14	54993	Unreliable	Unreliable
	"El Paso County, CO"	"08041"	184	713856	25.8	25.8
	"Fremont County, CO"	"08043"	16	48021	Unreliable	Unreliable
	"Garfield County, CO"	"08045"	16	59770	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	118	580233	20.3	19.4
	"La Plata County, CO"	"08067"	14	56310	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	82	350518	23.4	21.2
	"Mesa County, CO"	"08077"	55	153207	35.9	35.5
	"Montezuma County, CO"	"08083"	14	26158	Unreliable	Unreliable
	"Montrose County, CO"	"08085"	18	42214	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	45	167529	26.9	26.7
	"Weld County, CO"	"08123"	60	314305	19.1	19.8
	"Fairfield County, CT"	"09001"	72	943823	7.6	6.8
	"Hartford County, CT"	"09003"	105	892697	11.8	10.4
	"Litchfield County, CT"	"09005"	36	181111	19.9	16.5
	"Middlesex County, CT"	"09007"	28	162682	17.2	15.1
	"New Haven County, CT"	"09009"	108	857620	12.6	11.8
	"New London County, CT"	"09011"	31	266784	11.6	11.0
	"Tolland County, CT"	"09013"	23	150921	15.2	16.2
	"Windham County, CT"	"09015"	18	117027	Unreliable	Unreliable
	"Kent County, DE"	"10001"	25	178550	14.0	14.1
	"New Castle County, DE"	"10003"	61	559335	10.9	10.4
	"Sussex County, DE"	"10005"	28	229286	12.2	12.5
	"District of Columbia, DC"	"11001"	57	702455	8.1	7.9
	"Alachua County, FL"	"12001"	42	269956	15.6	16.1
	"Bay County, FL"	"12005"	52	185287	28.1	24.0
	"Brevard County, FL"	"12009"	131	596849	21.9	19.7
	"Broward County, FL"	"12011"	260	1951260	13.3	12.2
	"Charlotte County, FL"	"12015"	35	184998	18.9	17.2
	"Citrus County, FL"	"12017"	51	147929	34.5	30.3
	"Clay County, FL"	"12019"	41	216072	19.0	18.6
	"Collier County, FL"	"12021"	55	378488	14.5	11.7
	"Columbia County, FL"	"12023"	18	70503	Unreliable	Unreliable
	"Duval County, FL"	"12031"	167	950181	17.6	17.3
	"Escambia County, FL"	"12033"	51	315534	16.2	16.4
	"Flagler County, FL"	"12035"	29	112067	25.9	24.1
	"Hernando County, FL"	"12053"	34	190865	17.8	17.1
	"Highlands County, FL"	"12055"	30	105424	28.5	28.6
	"Hillsborough County, FL"	"12057"	218	1436888	15.2	14.1
	"Indian River County, FL"	"12061"	31	157413	19.7	16.5
	"Jackson County, FL"	"12063"	11	48305	Unreliable	Unreliable
	"Lake County, FL"	"12069"	76	356495	21.3	20.2
	"Lee County, FL"	"12071"	130	754610	17.2	16.2
	"Leon County, FL"	"12073"	36	292502	12.3	13.1
	"Levy County, FL"	"12075"	11	40770	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	70	394855	17.7	14.5
	"Marion County, FL"	"12083"	91	359977	25.3	24.6
	"Martin County, FL"	"12085"	40	160912	24.9	18.6
	"Miami-Dade County, FL"	"12086"	289	2761581	10.5	9.6
	"Monroe County, FL"	"12087"	34	75027	45.3	34.9
	"Nassau County, FL"	"12089"	18	85832	Unreliable	Unreliable
	"Okaloosa County, FL"	"12091"	44	207269	21.2	20.7
	"Orange County, FL"	"12095"	150	1380645	10.9	10.5
	"Osceola County, FL"	"12097"	43	367990	11.7	11.5
	"Palm Beach County, FL"	"12099"	250	1485941	16.8	15.2
	"Pasco County, FL"	"12101"	119	539630	22.1	20.5
	"Pinellas County, FL"	"12103"	224	975280	23.0	20.1
	"Polk County, FL"	"12105"	104	708009	14.7	14.3
	"Putnam County, FL"	"12107"	24	74163	32.4	29.5
	"St. Johns County, FL"	"12109"	56	254261	22.0	20.9
	"St. Lucie County, FL"	"12111"	55	321128	17.1	14.2
	"Santa Rosa County, FL"	"12113"	38	179349	21.2	19.6
	"Sarasota County, FL"	"12115"	105	426718	24.6	21.1
	"Seminole County, FL"	"12117"	67	467832	14.3	12.9
	"Sumter County, FL"	"12119"	21	128754	16.3	10.9
	"Volusia County, FL"	"12127"	127	547538	23.2	19.0
	"Walton County, FL"	"12131"	10	71375	Unreliable	Unreliable
	"Barrow County, GA"	"13013"	16	80809	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	19	106408	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	14	153095	Unreliable	Unreliable
	"Camden County, GA"	"13039"	12	53677	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	29	118121	24.6	24.5
	"Catoosa County, GA"	"13047"	10	67420	Unreliable	Unreliable
	"Chatham County, GA"	"13051"	53	289195	18.3	17.2
	"Cherokee County, GA"	"13057"	45	254149	17.7	17.1
	"Clarke County, GA"	"13059"	24	127330	18.8	22.4
	"Clayton County, GA"	"13063"	33	289615	11.4	11.8
	"Cobb County, GA"	"13067"	95	756865	12.6	11.9
	"Colquitt County, GA"	"13071"	12	45592	Unreliable	Unreliable
	"Columbia County, GA"	"13073"	22	154291	14.3	13.9
	"Coweta County, GA"	"13077"	25	145864	17.1	15.5
	"Dawson County, GA"	"13085"	11	25083	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	78	756558	10.3	9.9
	"Douglas County, GA"	"13097"	20	145331	13.8	13.8
	"Effingham County, GA"	"13103"	11	62190	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	11	113459	Unreliable	Unreliable
	"Floyd County, GA"	"13115"	16	97927	Unreliable	Unreliable
	"Forsyth County, GA"	"13117"	34	236612	14.4	14.8
	"Fulton County, GA"	"13121"	126	1050114	12.0	11.4
	"Gilmer County, GA"	"13123"	12	30816	Unreliable	Unreliable
	"Glynn County, GA"	"13127"	15	85219	Unreliable	Unreliable
	"Gordon County, GA"	"13129"	15	57685	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	113	927781	12.2	12.4
	"Hall County, GA"	"13139"	27	202148	13.4	13.4
	"Henry County, GA"	"13151"	40	230220	17.4	17.0
	"Houston County, GA"	"13153"	31	155469	19.9	20.6
	"Jackson County, GA"	"13157"	17	70422	Unreliable	Unreliable
	"Liberty County, GA"	"13179"	16	61497	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	15	116321	Unreliable	Unreliable
	"Lumpkin County, GA"	"13187"	10	32955	Unreliable	Unreliable
	"Madison County, GA"	"13195"	10	29650	Unreliable	Unreliable
	"Muscogee County, GA"	"13215"	28	194160	14.4	13.9
	"Paulding County, GA"	"13223"	28	164044	17.1	16.9
	"Pickens County, GA"	"13227"	12	31980	Unreliable	Unreliable
	"Polk County, GA"	"13233"	11	42470	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	28	201554	13.9	13.7
	"Spalding County, GA"	"13255"	12	66100	Unreliable	Unreliable
	"Troup County, GA"	"13285"	11	70034	Unreliable	Unreliable
	"Walker County, GA"	"13295"	10	69410	Unreliable	Unreliable
	"Walton County, GA"	"13297"	21	93503	22.5	21.0
	"Wayne County, GA"	"13305"	11	29808	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	13	104062	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	41	200983	20.4	21.1
	"Honolulu County, HI"	"15003"	95	980080	9.7	9.2
	"Kauai County, HI"	"15007"	14	72133	Unreliable	Unreliable
	"Maui County, HI"	"15009"	26	167207	15.5	15.1
	"Ada County, ID"	"16001"	111	469966	23.6	23.1
	"Bannock County, ID"	"16005"	34	87138	39.0	41.2
	"Bingham County, ID"	"16011"	11	46236	Unreliable	Unreliable
	"Bonner County, ID"	"16017"	12	44727	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	33	116854	28.2	30.3
	"Canyon County, ID"	"16027"	40	223499	17.9	18.5
	"Kootenai County, ID"	"16055"	44	161505	27.2	27.7
	"Nez Perce County, ID"	"16069"	10	40408	Unreliable	Unreliable
	"Twin Falls County, ID"	"16083"	22	86081	25.6	26.2
	"Champaign County, IL"	"17019"	27	209983	12.9	13.2
	"Cook County, IL"	"17031"	465	5180493	9.0	8.6
	"DeKalb County, IL"	"17037"	16	104143	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	112	928589	12.1	11.3
	"Kane County, IL"	"17089"	46	534216	8.6	8.4
	"Kankakee County, IL"	"17091"	11	110024	Unreliable	Unreliable
	"Kendall County, IL"	"17093"	15	127915	Unreliable	Unreliable
	"Knox County, IL"	"17095"	11	50112	Unreliable	Unreliable
	"Lake County, IL"	"17097"	67	700832	9.6	9.3
	"LaSalle County, IL"	"17099"	24	109430	21.9	20.8
	"Livingston County, IL"	"17105"	10	35761	Unreliable	Unreliable
	"McHenry County, IL"	"17111"	39	308570	12.6	12.0
	"McLean County, IL"	"17113"	20	172828	11.6	11.7
	"Macon County, IL"	"17115"	14	104712	Unreliable	Unreliable
	"Madison County, IL"	"17119"	53	264461	20.0	20.0
	"Peoria County, IL"	"17143"	28	180621	15.5	15.9
	"Rock Island County, IL"	"17161"	25	143477	17.4	17.4
	"St. Clair County, IL"	"17163"	32	261059	12.3	11.5
	"Sangamon County, IL"	"17167"	21	195348	10.8	10.0
	"Tazewell County, IL"	"17179"	22	132328	16.6	18.5
	"Vermilion County, IL"	"17183"	12	76806	Unreliable	Unreliable
	"Whiteside County, IL"	"17195"	11	55626	Unreliable	Unreliable
	"Will County, IL"	"17197"	75	692310	10.8	10.9
	"Williamson County, IL"	"17199"	15	67056	Unreliable	Unreliable
	"Winnebago County, IL"	"17201"	48	284081	16.9	15.9
	"Allen County, IN"	"18003"	52	375351	13.9	13.9
	"Bartholomew County, IN"	"18005"	11	82753	Unreliable	Unreliable
	"Boone County, IN"	"18011"	12	66999	Unreliable	Unreliable
	"Clark County, IN"	"18019"	21	117360	17.9	15.9
	"Delaware County, IN"	"18035"	18	114772	Unreliable	Unreliable
	"Dubois County, IN"	"18037"	11	42565	Unreliable	Unreliable
	"Elkhart County, IN"	"18039"	24	205560	11.7	12.1
	"Floyd County, IN"	"18043"	10	77781	Unreliable	Unreliable
	"Gibson County, IN"	"18051"	10	33452	Unreliable	Unreliable
	"Grant County, IN"	"18053"	15	65936	Unreliable	Unreliable
	"Hamilton County, IN"	"18057"	40	330086	12.1	12.0
	"Hancock County, IN"	"18059"	10	76351	Unreliable	Unreliable
	"Hendricks County, IN"	"18063"	37	167009	22.2	21.2
	"Howard County, IN"	"18067"	15	82366	Unreliable	Unreliable
	"Jackson County, IN"	"18071"	11	44111	Unreliable	Unreliable
	"Johnson County, IN"	"18081"	21	156225	13.4	13.8
	"Kosciusko County, IN"	"18085"	11	79344	Unreliable	Unreliable
	"Lake County, IN"	"18089"	54	484411	11.1	10.9
	"La Porte County, IN"	"18091"	29	110007	26.4	27.1
	"Madison County, IN"	"18095"	30	129641	23.1	22.9
	"Marion County, IN"	"18097"	159	954670	16.7	16.8
	"Marshall County, IN"	"18099"	10	46248	Unreliable	Unreliable
	"Monroe County, IN"	"18105"	26	146917	17.7	17.6
	"Montgomery County, IN"	"18107"	11	38346	Unreliable	Unreliable
	"Morgan County, IN"	"18109"	19	70116	Unreliable	Unreliable
	"Porter County, IN"	"18127"	28	169594	16.5	15.9
	"St. Joseph County, IN"	"18141"	36	270771	13.3	13.1
	"Shelby County, IN"	"18145"	10	44593	Unreliable	Unreliable
	"Tippecanoe County, IN"	"18157"	20	193048	10.4	10.7
	"Vanderburgh County, IN"	"18163"	38	180974	21.0	21.0
	"Vigo County, IN"	"18167"	22	107386	20.5	19.7
	"Wayne County, IN"	"18177"	15	65936	Unreliable	Unreliable
	"Black Hawk County, IA"	"19013"	22	132408	16.6	15.4
	"Cerro Gordo County, IA"	"19033"	10	42647	Unreliable	Unreliable
	"Des Moines County, IA"	"19057"	12	39138	Unreliable	Unreliable
	"Dubuque County, IA"	"19061"	11	96854	Unreliable	Unreliable
	"Johnson County, IA"	"19103"	15	151260	Unreliable	Unreliable
	"Lee County, IA"	"19111"	11	34055	Unreliable	Unreliable
	"Linn County, IA"	"19113"	44	225909	19.5	20.2
	"Muscatine County, IA"	"19139"	12	42929	Unreliable	Unreliable
	"Polk County, IA"	"19153"	53	487204	10.9	11.0
	"Pottawattamie County, IA"	"19155"	13	93533	Unreliable	Unreliable
	"Scott County, IA"	"19163"	25	173283	14.4	14.2
	"Warren County, IA"	"19181"	13	51056	Unreliable	Unreliable
	"Woodbury County, IA"	"19193"	18	102539	Unreliable	Unreliable
	"Butler County, KS"	"20015"	16	66765	Unreliable	Unreliable
	"Douglas County, KS"	"20045"	22	121436	18.1	19.8
	"Ford County, KS"	"20057"	10	33888	Unreliable	Unreliable
	"Geary County, KS"	"20061"	11	32594	Unreliable	Unreliable
	"Johnson County, KS"	"20091"	104	597555	17.4	17.2
	"Leavenworth County, KS"	"20103"	16	81352	Unreliable	Unreliable
	"Reno County, KS"	"20155"	11	62342	Unreliable	Unreliable
	"Riley County, KS"	"20161"	10	73703	Unreliable	Unreliable
	"Saline County, KS"	"20169"	18	54401	Unreliable	Unreliable
	"Sedgwick County, KS"	"20173"	102	513607	19.9	20.1
	"Shawnee County, KS"	"20177"	39	177499	22.0	21.2
	"Wyandotte County, KS"	"20209"	38	165324	23.0	24.0
	"Barren County, KY"	"21009"	18	44176	Unreliable	Unreliable
	"Boone County, KY"	"21015"	23	131533	17.5	18.2
	"Boyd County, KY"	"21019"	13	47240	Unreliable	Unreliable
	"Bullitt County, KY"	"21029"	20	81069	24.7	22.8
	"Campbell County, KY"	"21037"	14	93152	Unreliable	Unreliable
	"Christian County, KY"	"21047"	20	71671	27.9	30.5
	"Daviess County, KY"	"21059"	18	101104	Unreliable	Unreliable
	"Fayette County, KY"	"21067"	33	323780	10.2	10.2
	"Floyd County, KY"	"21071"	11	35845	Unreliable	Unreliable
	"Hardin County, KY"	"21093"	17	110356	Unreliable	Unreliable
	"Hopkins County, KY"	"21107"	13	45068	Unreliable	Unreliable
	"Jefferson County, KY"	"21111"	128	770517	16.6	16.5
	"Jessamine County, KY"	"21113"	11	53920	Unreliable	Unreliable
	"Kenton County, KY"	"21117"	30	166051	18.1	17.5
	"Laurel County, KY"	"21125"	13	60669	Unreliable	Unreliable
	"McCracken County, KY"	"21145"	13	65346	Unreliable	Unreliable
	"Madison County, KY"	"21151"	15	92368	Unreliable	Unreliable
	"Oldham County, KY"	"21185"	11	66470	Unreliable	Unreliable
	"Pike County, KY"	"21195"	18	58402	Unreliable	Unreliable
	"Pulaski County, KY"	"21199"	12	64623	Unreliable	Unreliable
	"Shelby County, KY"	"21211"	15	48518	Unreliable	Unreliable
	"Warren County, KY"	"21227"	21	131264	16.0	15.2
	"Whitley County, KY"	"21235"	10	36242	Unreliable	Unreliable
	"Ascension Parish, LA"	"22005"	20	124672	16.0	16.1
	"Avoyelles Parish, LA"	"22009"	11	40462	Unreliable	Unreliable
	"Bossier Parish, LA"	"22015"	16	127185	Unreliable	Unreliable
	"Caddo Parish, LA"	"22017"	37	242922	15.2	14.0
	"Calcasieu Parish, LA"	"22019"	29	203112	14.3	14.3
	"East Baton Rouge Parish, LA"	"22033"	50	440956	11.3	11.4
	"Evangeline Parish, LA"	"22039"	12	33443	Unreliable	Unreliable
	"Iberia Parish, LA"	"22045"	12	70941	Unreliable	Unreliable
	"Jefferson Parish, LA"	"22051"	75	434051	17.3	16.4
	"Lafayette Parish, LA"	"22055"	35	242782	14.4	14.5
	"Lafourche Parish, LA"	"22057"	18	98115	Unreliable	Unreliable
	"Livingston Parish, LA"	"22063"	23	139567	16.5	16.0
	"Orleans Parish, LA"	"22071"	47	391006	12.0	11.6
	"Ouachita Parish, LA"	"22073"	32	154475	20.7	20.6
	"Rapides Parish, LA"	"22079"	25	130562	19.1	19.3
	"St. Landry Parish, LA"	"22097"	18	82764	Unreliable	Unreliable
	"St. Tammany Parish, LA"	"22103"	56	258111	21.7	21.1
	"Tangipahoa Parish, LA"	"22105"	17	133777	Unreliable	Unreliable
	"Terrebonne Parish, LA"	"22109"	15	111021	Unreliable	Unreliable
	"Vermilion Parish, LA"	"22113"	10	59830	Unreliable	Unreliable
	"Vernon Parish, LA"	"22115"	14	48860	Unreliable	Unreliable
	"Webster Parish, LA"	"22119"	11	38798	Unreliable	Unreliable
	"Androscoggin County, ME"	"23001"	19	107679	Unreliable	Unreliable
	"Aroostook County, ME"	"23003"	12	67111	Unreliable	Unreliable
	"Cumberland County, ME"	"23005"	41	293557	14.0	13.3
	"Hancock County, ME"	"23009"	10	54811	Unreliable	Unreliable
	"Kennebec County, ME"	"23011"	24	122083	19.7	20.0
	"Oxford County, ME"	"23017"	13	57618	Unreliable	Unreliable
	"Penobscot County, ME"	"23019"	43	151096	28.5	25.9
	"Sagadahoc County, ME"	"23023"	11	35634	Unreliable	Unreliable
	"Somerset County, ME"	"23025"	13	50592	Unreliable	Unreliable
	"Washington County, ME"	"23029"	11	31490	Unreliable	Unreliable
	"York County, ME"	"23031"	37	206229	17.9	15.5
	"Allegany County, MD"	"24001"	18	70975	Unreliable	Unreliable
	"Anne Arundel County, MD"	"24003"	79	576031	13.7	13.3
	"Baltimore County, MD"	"24005"	91	828431	11.0	10.7
	"Carroll County, MD"	"24013"	25	168429	14.8	14.9
	"Cecil County, MD"	"24015"	14	102826	Unreliable	Unreliable
	"Charles County, MD"	"24017"	19	161503	Unreliable	Unreliable
	"Frederick County, MD"	"24021"	37	255648	14.5	14.3
	"Harford County, MD"	"24025"	45	253956	17.7	16.0
	"Howard County, MD"	"24027"	20	323196	6.2	5.8
	"Montgomery County, MD"	"24031"	103	1052567	9.8	9.4
	"Prince George's County, MD"	"24033"	59	909308	6.5	6.3
	"Queen Anne's County, MD"	"24035"	10	50251	Unreliable	Unreliable
	"St. Mary's County, MD"	"24037"	14	112664	Unreliable	Unreliable
	"Washington County, MD"	"24043"	19	150926	Unreliable	Unreliable
	"Wicomico County, MD"	"24045"	13	103195	Unreliable	Unreliable
	"Baltimore city, MD"	"24510"	60	602495	10.0	9.3
	"Barnstable County, MA"	"25001"	43	213413	20.1	18.1
	"Berkshire County, MA"	"25003"	15	126348	Unreliable	Unreliable
	"Bristol County, MA"	"25005"	83	564022	14.7	14.3
	"Essex County, MA"	"25009"	75	790638	9.5	9.1
	"Hampden County, MA"	"25013"	68	470406	14.5	14.5
	"Hampshire County, MA"	"25015"	14	161355	Unreliable	Unreliable
	"Middlesex County, MA"	"25017"	153	1614714	9.5	8.4
	"Norfolk County, MA"	"25021"	76	705388	10.8	9.9
	"Plymouth County, MA"	"25023"	61	518132	11.8	11.1
	"Suffolk County, MA"	"25025"	62	807252	7.7	7.4
	"Worcester County, MA"	"25027"	84	830839	10.1	9.5
	"Allegan County, MI"	"26005"	15	117327	Unreliable	Unreliable
	"Bay County, MI"	"26017"	18	103923	Unreliable	Unreliable
	"Berrien County, MI"	"26021"	21	154141	13.6	13.8
	"Calhoun County, MI"	"26025"	34	134487	25.3	23.1
	"Chippewa County, MI"	"26033"	14	37517	Unreliable	Unreliable
	"Clare County, MI"	"26035"	10	30757	Unreliable	Unreliable
	"Delta County, MI"	"26041"	12	35857	Unreliable	Unreliable
	"Eaton County, MI"	"26045"	26	109826	23.7	22.3
	"Genesee County, MI"	"26049"	70	406892	17.2	17.0
	"Grand Traverse County, MI"	"26055"	13	92573	Unreliable	Unreliable
	"Ingham County, MI"	"26065"	42	292735	14.3	13.8
	"Ionia County, MI"	"26067"	12	64210	Unreliable	Unreliable
	"Jackson County, MI"	"26075"	32	158823	20.1	19.5
	"Kalamazoo County, MI"	"26077"	39	264870	14.7	13.8
	"Kent County, MI"	"26081"	89	653786	13.6	13.7
	"Lapeer County, MI"	"26087"	15	88028	Unreliable	Unreliable
	"Lenawee County, MI"	"26091"	12	98266	Unreliable	Unreliable
	"Livingston County, MI"	"26093"	23	191224	12.0	11.6
	"Macomb County, MI"	"26099"	145	874759	16.6	15.4
	"Marquette County, MI"	"26103"	18	66516	Unreliable	Unreliable
	"Midland County, MI"	"26111"	12	83209	Unreliable	Unreliable
	"Monroe County, MI"	"26115"	29	150439	19.3	18.1
	"Montcalm County, MI"	"26117"	16	63968	Unreliable	Unreliable
	"Muskegon County, MI"	"26121"	33	173588	19.0	19.4
	"Oakland County, MI"	"26125"	166	1259201	13.2	12.6
	"Ogemaw County, MI"	"26129"	10	20952	Unreliable	Unreliable
	"Ottawa County, MI"	"26139"	32	290494	11.0	11.1
	"Saginaw County, MI"	"26145"	25	190800	13.1	13.1
	"St. Clair County, MI"	"26147"	32	159337	20.1	17.5
