"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"White County, AR"	"05145"	11	79161	Unreliable	Unreliable
	"Alameda County, CA"	"06001"	152	1638215	9.3	8.9
	"Butte County, CA"	"06007"	40	225411	17.7	17.4
	"Calaveras County, CA"	"06009"	22	44828	49.1	45.3
	"Contra Costa County, CA"	"06013"	112	1126745	9.9	9.6
	"El Dorado County, CA"	"06017"	32	184452	17.3	16.7
	"Fresno County, CA"	"06019"	102	974861	10.5	10.9
	"Glenn County, CA"	"06021"	10	28017	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	41	135727	30.2	28.7
	"Imperial County, CA"	"06025"	19	180191	Unreliable	Unreliable
	"Kern County, CA"	"06029"	118	882176	13.4	14.3
	"Kings County, CA"	"06031"	14	150965	Unreliable	Unreliable
	"Lake County, CA"	"06033"	24	64591	37.2	33.0
	"Los Angeles County, CA"	"06037"	838	10170292	8.2	7.9
	"Madera County, CA"	"06039"	12	154998	Unreliable	Unreliable
	"Marin County, CA"	"06041"	31	261221	11.9	9.6
	"Mendocino County, CA"	"06045"	15	87649	Unreliable	Unreliable
	"Merced County, CA"	"06047"	39	268455	14.5	15.4
	"Monterey County, CA"	"06053"	53	433898	12.2	12.3
	"Napa County, CA"	"06055"	18	142456	Unreliable	Unreliable
	"Nevada County, CA"	"06057"	26	98877	26.3	19.5
	"Orange County, CA"	"06059"	296	3169776	9.3	8.7
	"Placer County, CA"	"06061"	46	375391	12.3	11.1
	"Riverside County, CA"	"06065"	260	2361026	11.0	10.9
	"Sacramento County, CA"	"06067"	197	1501335	13.1	12.8
	"San Bernardino County, CA"	"06071"	217	2128133	10.2	10.6
	"San Diego County, CA"	"06073"	415	3299521	12.6	12.2
	"San Francisco County, CA"	"06075"	98	864816	11.3	10.2
	"San Joaquin County, CA"	"06077"	71	726106	9.8	10.3
	"San Luis Obispo County, CA"	"06079"	49	281401	17.4	15.4
	"San Mateo County, CA"	"06081"	57	765135	7.4	7.2
	"Santa Barbara County, CA"	"06083"	69	444769	15.5	15.0
	"Santa Clara County, CA"	"06085"	157	1918044	8.2	7.8
	"Santa Cruz County, CA"	"06087"	45	274146	16.4	15.6
	"Shasta County, CA"	"06089"	45	179533	25.1	22.8
	"Siskiyou County, CA"	"06093"	12	43554	Unreliable	Unreliable
	"Solano County, CA"	"06095"	59	436092	13.5	13.0
	"Sonoma County, CA"	"06097"	66	502146	13.1	12.1
	"Stanislaus County, CA"	"06099"	51	538388	9.5	9.5
	"Sutter County, CA"	"06101"	10	96463	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	54	459863	11.7	12.6
	"Tuolumne County, CA"	"06109"	16	53709	Unreliable	Unreliable
	"Ventura County, CA"	"06111"	111	850536	13.1	12.2
	"Yolo County, CA"	"06113"	27	213016	12.7	12.8
	"Yuba County, CA"	"06115"	15	74492	Unreliable	Unreliable
	"Adams County, CO"	"08001"	87	491337	17.7	18.1
	"Arapahoe County, CO"	"08005"	108	631096	17.1	17.1
	"Boulder County, CO"	"08013"	59	319372	18.5	18.1
	"Broomfield County, CO"	"08014"	11	65065	Unreliable	Unreliable
	"Denver County, CO"	"08031"	99	682545	14.5	14.4
	"Douglas County, CO"	"08035"	52	322387	16.1	16.5
	"El Paso County, CO"	"08041"	172	674471	25.5	25.3
	"Fremont County, CO"	"08043"	12	46692	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	116	565524	20.5	19.7
	"Larimer County, CO"	"08069"	76	333577	22.8	22.4
	"Mesa County, CO"	"08077"	37	148513	24.9	24.2
	"Montezuma County, CO"	"08083"	11	26168	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	47	163591	28.7	28.2
	"Teller County, CO"	"08119"	12	23385	Unreliable	Unreliable
	"Weld County, CO"	"08123"	58	285174	20.3	19.9
	"Fairfield County, CT"	"09001"	74	948053	7.8	7.5
	"Hartford County, CT"	"09003"	98	895841	10.9	9.9
	"Litchfield County, CT"	"09005"	20	183603	10.9	9.4
	"Middlesex County, CT"	"09007"	15	164063	Unreliable	Unreliable
	"New Haven County, CT"	"09009"	109	859470	12.7	11.7
	"New London County, CT"	"09011"	44	271863	16.2	15.3
	"Tolland County, CT"	"09013"	14	151420	Unreliable	Unreliable
	"Windham County, CT"	"09015"	15	116573	Unreliable	Unreliable
	"Kent County, DE"	"10001"	21	173533	12.1	11.6
	"New Castle County, DE"	"10003"	74	556779	13.3	12.8
	"Sussex County, DE"	"10005"	29	215622	13.4	13.6
	"District of Columbia, DC"	"11001"	37	672228	5.5	5.3
	"Alachua County, FL"	"12001"	34	259964	13.1	13.6
	"Bay County, FL"	"12005"	38	181635	20.9	19.8
	"Brevard County, FL"	"12009"	140	568088	24.6	22.2
	"Broward County, FL"	"12011"	224	1896425	11.8	10.9
	"Charlotte County, FL"	"12015"	39	173115	22.5	21.3
	"Citrus County, FL"	"12017"	31	141058	22.0	20.0
	"Clay County, FL"	"12019"	30	203967	14.7	13.5
	"Collier County, FL"	"12021"	46	357305	12.9	11.3
	"Columbia County, FL"	"12023"	10	68348	Unreliable	Unreliable
	"Duval County, FL"	"12031"	167	913010	18.3	18.1
	"Escambia County, FL"	"12033"	57	311003	18.3	17.8
	"Flagler County, FL"	"12035"	26	105392	24.7	24.0
	"Hernando County, FL"	"12053"	39	178439	21.9	21.0
	"Highlands County, FL"	"12055"	19	99491	Unreliable	Unreliable
	"Hillsborough County, FL"	"12057"	203	1349050	15.0	14.3
	"Indian River County, FL"	"12061"	18	147919	Unreliable	Unreliable
	"Jackson County, FL"	"12063"	11	48599	Unreliable	Unreliable
	"Lake County, FL"	"12069"	53	325875	16.3	13.7
	"Lee County, FL"	"12071"	123	701982	17.5	16.3
	"Leon County, FL"	"12073"	34	286272	11.9	12.4
	"Levy County, FL"	"12075"	12	39832	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	64	363369	17.6	15.1
	"Marion County, FL"	"12083"	79	343254	23.0	23.9
	"Martin County, FL"	"12085"	22	156283	14.1	9.9
	"Miami-Dade County, FL"	"12086"	289	2693117	10.7	9.7
	"Monroe County, FL"	"12087"	20	77482	25.8	22.4
	"Nassau County, FL"	"12089"	18	78444	Unreliable	Unreliable
	"Okaloosa County, FL"	"12091"	38	198664	19.1	18.2
	"Orange County, FL"	"12095"	136	1288126	10.6	10.2
	"Osceola County, FL"	"12097"	29	323993	9.0	9.3
	"Palm Beach County, FL"	"12099"	231	1422789	16.2	15.2
	"Pasco County, FL"	"12101"	104	497909	20.9	18.1
	"Pinellas County, FL"	"12103"	201	949827	21.2	18.1
	"Polk County, FL"	"12105"	102	650092	15.7	15.0
	"Putnam County, FL"	"12107"	12	72023	Unreliable	Unreliable
	"St. Johns County, FL"	"12109"	43	226640	19.0	18.8
	"St. Lucie County, FL"	"12111"	55	298563	18.4	17.7
	"Santa Rosa County, FL"	"12113"	30	167040	18.0	17.6
	"Sarasota County, FL"	"12115"	101	405549	24.9	21.5
	"Seminole County, FL"	"12117"	58	449144	12.9	11.2
	"Sumter County, FL"	"12119"	14	118891	Unreliable	Unreliable
	"Suwannee County, FL"	"12121"	10	43760	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	127	517887	24.5	22.6
	"Walton County, FL"	"12131"	13	63508	Unreliable	Unreliable
	"Baldwin County, GA"	"13009"	11	45459	Unreliable	Unreliable
	"Barrow County, GA"	"13013"	16	75370	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	18	102747	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	16	153721	Unreliable	Unreliable
	"Bryan County, GA"	"13029"	13	35137	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	13	114545	Unreliable	Unreliable
	"Catoosa County, GA"	"13047"	10	66050	Unreliable	Unreliable
	"Chatham County, GA"	"13051"	46	286956	16.0	15.1
	"Cherokee County, GA"	"13057"	34	235900	14.4	14.2
	"Clarke County, GA"	"13059"	17	123912	Unreliable	Unreliable
	"Clayton County, GA"	"13063"	21	273955	7.7	8.4
	"Cobb County, GA"	"13067"	91	741334	12.3	11.9
	"Columbia County, GA"	"13073"	20	144052	13.9	13.8
	"Coweta County, GA"	"13077"	20	138427	14.4	13.6
	"Dawson County, GA"	"13085"	10	23312	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	60	734871	8.2	7.9
	"Douglas County, GA"	"13097"	17	140733	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	18	110714	Unreliable	Unreliable
	"Floyd County, GA"	"13115"	10	96504	Unreliable	Unreliable
	"Forsyth County, GA"	"13117"	25	212438	11.8	12.7
	"Fulton County, GA"	"13121"	95	1010562	9.4	9.1
	"Glynn County, GA"	"13127"	15	83579	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	110	895823	12.3	12.8
	"Hall County, GA"	"13139"	22	193535	11.4	11.4
	"Henry County, GA"	"13151"	17	217739	Unreliable	Unreliable
	"Houston County, GA"	"13153"	18	150033	Unreliable	Unreliable
	"Jackson County, GA"	"13157"	15	63360	Unreliable	Unreliable
	"Liberty County, GA"	"13179"	10	62467	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	12	112865	Unreliable	Unreliable
	"Muscogee County, GA"	"13215"	26	200579	13.0	12.2
	"Newton County, GA"	"13217"	11	105473	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	18	152238	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	35	201793	17.3	17.0
	"Rockdale County, GA"	"13247"	14	88856	Unreliable	Unreliable
	"Troup County, GA"	"13285"	14	69763	Unreliable	Unreliable
	"Walker County, GA"	"13295"	12	68066	Unreliable	Unreliable
	"Walton County, GA"	"13297"	11	88399	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	12	104216	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	35	196428	17.8	17.2
	"Honolulu County, HI"	"15003"	123	998714	12.3	11.9
	"Kauai County, HI"	"15007"	16	71735	Unreliable	Unreliable
	"Maui County, HI"	"15009"	28	164637	17.0	17.6
	"Ada County, ID"	"16001"	79	434211	18.2	17.8
	"Bannock County, ID"	"16005"	28	83744	33.4	33.5
	"Bingham County, ID"	"16011"	13	44990	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	33	110089	30.0	33.3
	"Canyon County, ID"	"16027"	41	207478	19.8	20.8
	"Kootenai County, ID"	"16055"	42	150346	27.9	26.1
	"Twin Falls County, ID"	"16083"	20	82375	24.3	26.1
	"Adams County, IL"	"17001"	11	67013	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	22	208861	10.5	10.9
	"Cook County, IL"	"17031"	449	5238216	8.6	8.3
	"DuPage County, IL"	"17043"	90	933736	9.6	9.4
	"Henry County, IL"	"17073"	10	49489	Unreliable	Unreliable
	"Kane County, IL"	"17089"	44	530847	8.3	8.1
	"Knox County, IL"	"17095"	11	51441	Unreliable	Unreliable
	"Lake County, IL"	"17097"	66	703910	9.4	8.9
	"LaSalle County, IL"	"17099"	20	111333	18.0	15.6
	"McHenry County, IL"	"17111"	40	307343	13.0	12.8
	"McLean County, IL"	"17113"	20	173166	11.5	11.5
	"Macon County, IL"	"17115"	10	107303	Unreliable	Unreliable
	"Madison County, IL"	"17119"	38	266209	14.3	14.4
	"Marion County, IL"	"17121"	14	38339	Unreliable	Unreliable
	"Mason County, IL"	"17125"	12	13701	Unreliable	Unreliable
	"Peoria County, IL"	"17143"	20	186221	10.7	11.5
	"Rock Island County, IL"	"17161"	22	146133	15.1	15.4
	"St. Clair County, IL"	"17163"	19	264052	Unreliable	Unreliable
	"Sangamon County, IL"	"17167"	30	198712	15.1	14.3
	"Tazewell County, IL"	"17179"	24	134800	17.8	17.1
	"Vermilion County, IL"	"17183"	14	79282	Unreliable	Unreliable
	"Will County, IL"	"17197"	72	687263	10.5	10.3
	"Williamson County, IL"	"17199"	16	67466	Unreliable	Unreliable
	"Winnebago County, IL"	"17201"	41	287078	14.3	14.1
	"Woodford County, IL"	"17203"	13	39227	Unreliable	Unreliable
	"Allen County, IN"	"18003"	48	368450	13.0	12.6
	"Bartholomew County, IN"	"18005"	13	81162	Unreliable	Unreliable
	"Cass County, IN"	"18017"	10	37979	Unreliable	Unreliable
	"Clark County, IN"	"18019"	18	115371	Unreliable	Unreliable
	"Delaware County, IN"	"18035"	15	116852	Unreliable	Unreliable
	"Elkhart County, IN"	"18039"	32	203474	15.7	15.9
	"Gibson County, IN"	"18051"	10	33775	Unreliable	Unreliable
	"Hamilton County, IN"	"18057"	39	309697	12.6	13.3
	"Hancock County, IN"	"18059"	13	72520	Unreliable	Unreliable
	"Hendricks County, IN"	"18063"	16	158192	Unreliable	Unreliable
	"Howard County, IN"	"18067"	11	82556	Unreliable	Unreliable
	"Huntington County, IN"	"18069"	10	36630	Unreliable	Unreliable
	"Johnson County, IN"	"18081"	20	149633	13.4	13.6
	"Kosciusko County, IN"	"18085"	10	78620	Unreliable	Unreliable
	"Lake County, IN"	"18089"	68	487865	13.9	13.2
	"La Porte County, IN"	"18091"	15	110884	Unreliable	Unreliable
	"Madison County, IN"	"18095"	26	129723	20.0	19.2
	"Marion County, IN"	"18097"	139	939020	14.8	15.0
	"Monroe County, IN"	"18105"	16	144705	Unreliable	Unreliable
	"Porter County, IN"	"18127"	25	167688	14.9	15.2
	"Putnam County, IN"	"18133"	11	37585	Unreliable	Unreliable
	"St. Joseph County, IN"	"18141"	40	268441	14.9	14.6
	"Tippecanoe County, IN"	"18157"	20	185826	10.8	11.3
	"Vanderburgh County, IN"	"18163"	32	181877	17.6	16.0
	"Vigo County, IN"	"18167"	29	107896	26.9	28.1
	"Warrick County, IN"	"18173"	14	61897	Unreliable	Unreliable
	"Black Hawk County, IA"	"19013"	19	133455	Unreliable	Unreliable
	"Dallas County, IA"	"19049"	13	80133	Unreliable	Unreliable
	"Johnson County, IA"	"19103"	13	144251	Unreliable	Unreliable
	"Linn County, IA"	"19113"	29	219916	13.2	12.9
	"Polk County, IA"	"19153"	75	467711	16.0	16.2
	"Pottawattamie County, IA"	"19155"	17	93671	Unreliable	Unreliable
	"Scott County, IA"	"19163"	34	172126	19.8	20.0
	"Story County, IA"	"19169"	10	96021	Unreliable	Unreliable
	"Woodbury County, IA"	"19193"	12	102782	Unreliable	Unreliable
	"Butler County, KS"	"20015"	15	66741	Unreliable	Unreliable
	"Douglas County, KS"	"20045"	22	118053	18.6	20.2
	"Johnson County, KS"	"20091"	85	580159	14.7	14.2
	"Leavenworth County, KS"	"20103"	14	79315	Unreliable	Unreliable
	"Reno County, KS"	"20155"	12	63718	Unreliable	Unreliable
	"Sedgwick County, KS"	"20173"	81	511574	15.8	15.9
	"Shawnee County, KS"	"20177"	42	178725	23.5	23.1
	"Wyandotte County, KS"	"20209"	30	163369	18.4	18.2
	"Boone County, KY"	"21015"	22	127712	17.2	17.4
	"Boyd County, KY"	"21019"	11	48325	Unreliable	Unreliable
	"Bullitt County, KY"	"21029"	17	78702	Unreliable	Unreliable
	"Campbell County, KY"	"21037"	13	92066	Unreliable	Unreliable
	"Christian County, KY"	"21047"	11	73309	Unreliable	Unreliable
	"Clark County, KY"	"21049"	10	35757	Unreliable	Unreliable
	"Daviess County, KY"	"21059"	19	99259	Unreliable	Unreliable
	"Fayette County, KY"	"21067"	36	314488	11.4	10.8
	"Hardin County, KY"	"21093"	11	106439	Unreliable	Unreliable
	"Henderson County, KY"	"21101"	12	46407	Unreliable	Unreliable
	"Hopkins County, KY"	"21107"	13	46222	Unreliable	Unreliable
	"Jefferson County, KY"	"21111"	134	763623	17.5	16.5
	"Kenton County, KY"	"21117"	20	165012	12.1	12.7
	"Laurel County, KY"	"21125"	11	60094	Unreliable	Unreliable
	"McCracken County, KY"	"21145"	13	65018	Unreliable	Unreliable
	"Madison County, KY"	"21151"	15	87824	Unreliable	Unreliable
	"Marshall County, KY"	"21157"	10	31101	Unreliable	Unreliable
	"Pike County, KY"	"21195"	13	61792	Unreliable	Unreliable
	"Pulaski County, KY"	"21199"	18	63782	Unreliable	Unreliable
	"Warren County, KY"	"21227"	18	122851	Unreliable	Unreliable
	"Ascension Parish, LA"	"22005"	15	119455	Unreliable	Unreliable
	"Avoyelles Parish, LA"	"22009"	10	41103	Unreliable	Unreliable
	"Bossier Parish, LA"	"22015"	18	125175	Unreliable	Unreliable
	"Caddo Parish, LA"	"22017"	42	251460	16.7	15.5
	"Calcasieu Parish, LA"	"22019"	44	198788	22.1	22.3
	"East Baton Rouge Parish, LA"	"22033"	51	446753	11.4	11.4
	"Evangeline Parish, LA"	"22039"	13	33743	Unreliable	Unreliable
	"Jefferson Parish, LA"	"22051"	59	436275	13.5	11.9
	"Lafayette Parish, LA"	"22055"	39	240098	16.2	15.9
	"Lafourche Parish, LA"	"22057"	24	98325	24.4	25.8
	"Lincoln Parish, LA"	"22061"	11	47774	Unreliable	Unreliable
	"Livingston Parish, LA"	"22063"	29	137788	21.0	21.4
	"Orleans Parish, LA"	"22071"	54	389617	13.9	12.9
	"Ouachita Parish, LA"	"22073"	16	156761	Unreliable	Unreliable
	"Rapides Parish, LA"	"22079"	24	132141	18.2	19.5
	"St. Landry Parish, LA"	"22097"	18	83848	Unreliable	Unreliable
	"St. Martin Parish, LA"	"22099"	16	53835	Unreliable	Unreliable
	"St. Tammany Parish, LA"	"22103"	40	250088	16.0	15.9
	"Tangipahoa Parish, LA"	"22105"	26	128755	20.2	20.3
	"Terrebonne Parish, LA"	"22109"	15	113972	Unreliable	Unreliable
	"Vermilion Parish, LA"	"22113"	13	59875	Unreliable	Unreliable
	"Androscoggin County, ME"	"23001"	21	107233	19.6	18.7
	"Aroostook County, ME"	"23003"	15	68628	Unreliable	Unreliable
	"Cumberland County, ME"	"23005"	39	289977	13.4	12.7
	"Hancock County, ME"	"23009"	11	54659	Unreliable	Unreliable
	"Kennebec County, ME"	"23011"	29	119980	24.2	22.2
	"Oxford County, ME"	"23017"	10	57202	Unreliable	Unreliable
	"Penobscot County, ME"	"23019"	25	152692	16.4	15.6
	"Somerset County, ME"	"23025"	14	51113	Unreliable	Unreliable
	"York County, ME"	"23031"	29	201169	14.4	12.7
	"Allegany County, MD"	"24001"	13	72528	Unreliable	Unreliable
	"Anne Arundel County, MD"	"24003"	69	564195	12.2	11.2
	"Baltimore County, MD"	"24005"	87	831128	10.5	9.8
	"Calvert County, MD"	"24009"	16	90595	Unreliable	Unreliable
	"Carroll County, MD"	"24013"	19	167627	Unreliable	Unreliable
	"Cecil County, MD"	"24015"	16	102382	Unreliable	Unreliable
	"Charles County, MD"	"24017"	19	156118	Unreliable	Unreliable
	"Frederick County, MD"	"24021"	25	245322	10.2	9.1
	"Harford County, MD"	"24025"	32	250290	12.8	12.0
	"Howard County, MD"	"24027"	29	313414	9.3	9.1
	"Montgomery County, MD"	"24031"	72	1040116	6.9	6.6
	"Prince George's County, MD"	"24033"	45	909535	4.9	4.9
	"St. Mary's County, MD"	"24037"	15	111413	Unreliable	Unreliable
	"Washington County, MD"	"24043"	23	149585	15.4	15.8
	"Baltimore city, MD"	"24510"	46	621849	7.4	7.2
	"Barnstable County, MA"	"25001"	39	214333	18.2	17.6
	"Berkshire County, MA"	"25003"	16	127828	Unreliable	Unreliable
	"Bristol County, MA"	"25005"	69	556772	12.4	11.6
	"Essex County, MA"	"25009"	63	776043	8.1	7.9
	"Franklin County, MA"	"25011"	10	70601	Unreliable	Unreliable
	"Hampden County, MA"	"25013"	49	470690	10.4	10.0
	"Hampshire County, MA"	"25015"	19	161292	Unreliable	Unreliable
	"Middlesex County, MA"	"25017"	138	1585139	8.7	8.3
	"Norfolk County, MA"	"25021"	55	696023	7.9	7.8
	"Plymouth County, MA"	"25023"	50	510393	9.8	10.0
	"Suffolk County, MA"	"25025"	47	778121	6.0	5.5
	"Worcester County, MA"	"25027"	93	818963	11.4	10.8
	"Allegan County, MI"	"26005"	23	114625	20.1	18.7
	"Barry County, MI"	"26015"	15	59314	Unreliable	Unreliable
	"Bay County, MI"	"26017"	24	105659	22.7	22.8
	"Berrien County, MI"	"26021"	30	154636	19.4	19.3
	"Calhoun County, MI"	"26025"	25	134314	18.6	17.7
	"Clare County, MI"	"26035"	10	30553	Unreliable	Unreliable
	"Clinton County, MI"	"26037"	11	77390	Unreliable	Unreliable
	"Eaton County, MI"	"26045"	20	108801	18.4	20.3
	"Genesee County, MI"	"26049"	52	410849	12.7	12.3
	"Grand Traverse County, MI"	"26055"	16	91636	Unreliable	Unreliable
	"Ingham County, MI"	"26065"	46	286085	16.1	16.5
	"Ionia County, MI"	"26067"	11	64223	Unreliable	Unreliable
	"Jackson County, MI"	"26075"	30	159494	18.8	19.0
	"Kalamazoo County, MI"	"26077"	29	260263	11.1	10.9
	"Kent County, MI"	"26081"	72	636369	11.3	11.1
	"Lapeer County, MI"	"26087"	16	88373	Unreliable	Unreliable
	"Lenawee County, MI"	"26091"	21	98573	21.3	21.3
	"Livingston County, MI"	"26093"	24	187316	12.8	12.9
	"Macomb County, MI"	"26099"	135	864840	15.6	15.1
	"Marquette County, MI"	"26103"	18	67215	Unreliable	Unreliable
	"Monroe County, MI"	"26115"	23	149568	15.4	15.3
	"Montcalm County, MI"	"26117"	10	62945	Unreliable	Unreliable
	"Muskegon County, MI"	"26121"	35	172790	20.3	20.4
	"Oakland County, MI"	"26125"	177	1242304	14.2	13.2
	"Ottawa County, MI"	"26139"	30	279955	10.7	10.2
	"Saginaw County, MI"	"26145"	26	193307	13.5	13.6
	"St. Clair County, MI"	"26147"	26	159875	16.3	16.2
	"Shiawassee County, MI"	"26155"	10	68619	Unreliable	Unreliable
	"Van Buren County, MI"	"26159"	15	75077	Unreliable	Unreliable
	"Washtenaw County, MI"	"26161"	36	358880	10.0	10.2
	"Wayne County, MI"	"26163"	208	1759335	11.8	11.6
	"Anoka County, MN"	"27003"	55	344151	16.0	16.0
	"Blue Earth County, MN"	"27013"	12	65787	Unreliable	Unreliable
	"Carver County, MN"	"27019"	13	98741	Unreliable	Unreliable
	"Crow Wing County, MN"	"27035"	18	63428	Unreliable	Unreliable
	"Dakota County, MN"	"27037"	55	414686	13.3	13.3
	"Hennepin County, MN"	"27053"	148	1223149	12.1	11.3
	"Isanti County, MN"	"27059"	10	38429	Unreliable	Unreliable
	"Itasca County, MN"	"27061"	14	45435	Unreliable	Unreliable
	"Kandiyohi County, MN"	"27067"	12	42542	Unreliable	Unreliable
	"Olmsted County, MN"	"27109"	15	151436	Unreliable	Unreliable
	"Otter Tail County, MN"	"27111"	14	57716	Unreliable	Unreliable
	"Ramsey County, MN"	"27123"	70	538133	13.0	13.3
	"St. Louis County, MN"	"27137"	42	200431	21.0	21.6
	"Scott County, MN"	"27139"	17	141660	Unreliable	Unreliable
	"Stearns County, MN"	"27145"	15	154708	Unreliable	Unreliable
	"Washington County, MN"	"27163"	22	251597	8.7	8.4
	"Wright County, MN"	"27171"	19	131311	Unreliable	Unreliable
	"DeSoto County, MS"	"28033"	23	173323	13.3	12.5
	"Forrest County, MS"	"28035"	12	75944	Unreliable	Unreliable
	"Harrison County, MS"	"28047"	43	201410	21.3	20.3
	"Hinds County, MS"	"28049"	18	242891	Unreliable	Unreliable
	"Jackson County, MS"	"28059"	24	141425	17.0	15.9
	"Lee County, MS"	"28081"	11	85300	Unreliable	Unreliable
	"Madison County, MS"	"28089"	13	103465	Unreliable	Unreliable
	"Neshoba County, MS"	"28099"	11	29463	Unreliable	Unreliable
	"Pearl River County, MS"	"28109"	20	55191	36.2	36.9
	"Rankin County, MS"	"28121"	24	149039	16.1	15.8
	"Boone County, MO"	"29019"	17	174974	Unreliable	Unreliable
	"Buchanan County, MO"	"29021"	23	89100	25.8	25.9
