"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Butte County, CA"	"06007"	45	222090	20.3	20.0
	"Calaveras County, CA"	"06009"	10	44515	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	108	1094205	9.9	9.7
	"El Dorado County, CA"	"06017"	21	181737	11.6	10.4
	"Fresno County, CA"	"06019"	100	955272	10.5	11.4
	"Humboldt County, CA"	"06023"	37	134493	27.5	26.9
	"Imperial County, CA"	"06025"	12	176584	Unreliable	Unreliable
	"Kern County, CA"	"06029"	118	864124	13.7	14.4
	"Kings County, CA"	"06031"	14	150960	Unreliable	Unreliable
	"Lake County, CA"	"06033"	17	63860	Unreliable	Unreliable
	"Lassen County, CA"	"06035"	11	32163	Unreliable	Unreliable
	"Los Angeles County, CA"	"06037"	822	10017068	8.2	8.0
	"Madera County, CA"	"06039"	23	152389	15.1	16.5
	"Marin County, CA"	"06041"	41	258365	15.9	14.9
	"Mendocino County, CA"	"06045"	27	87192	31.0	29.3
	"Merced County, CA"	"06047"	20	263228	7.6	7.8
	"Monterey County, CA"	"06053"	30	428826	7.0	7.0
	"Napa County, CA"	"06055"	19	140326	Unreliable	Unreliable
	"Nevada County, CA"	"06057"	19	98200	Unreliable	Unreliable
	"Orange County, CA"	"06059"	317	3114363	10.2	9.8
	"Placer County, CA"	"06061"	45	367309	12.3	11.3
	"Riverside County, CA"	"06065"	244	2292507	10.6	10.6
	"Sacramento County, CA"	"06067"	227	1462131	15.5	15.2
	"San Bernardino County, CA"	"06071"	210	2088371	10.1	10.6
	"San Diego County, CA"	"06073"	435	3211252	13.5	13.1
	"San Francisco County, CA"	"06075"	73	837442	8.7	7.8
	"San Joaquin County, CA"	"06077"	81	704379	11.5	11.8
	"San Luis Obispo County, CA"	"06079"	46	276443	16.6	14.3
	"San Mateo County, CA"	"06081"	61	747373	8.2	7.4
	"Santa Barbara County, CA"	"06083"	45	435697	10.3	9.7
	"Santa Clara County, CA"	"06085"	152	1862041	8.2	7.9
	"Santa Cruz County, CA"	"06087"	42	269419	15.6	14.4
	"Shasta County, CA"	"06089"	37	178980	20.7	18.0
	"Siskiyou County, CA"	"06093"	11	43799	Unreliable	Unreliable
	"Solano County, CA"	"06095"	48	424788	11.3	10.3
	"Sonoma County, CA"	"06097"	55	495025	11.1	9.5
	"Stanislaus County, CA"	"06099"	55	525491	10.5	11.0
	"Sutter County, CA"	"06101"	10	95350	Unreliable	Unreliable
	"Tehama County, CA"	"06103"	15	63057	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	50	454143	11.0	11.9
	"Ventura County, CA"	"06111"	117	839620	13.9	13.6
	"Yolo County, CA"	"06113"	13	204593	Unreliable	Unreliable
	"Yuba County, CA"	"06115"	11	73340	Unreliable	Unreliable
	"Adams County, CO"	"08001"	71	469193	15.1	15.7
	"Arapahoe County, CO"	"08005"	112	607070	18.4	18.3
	"Boulder County, CO"	"08013"	57	310048	18.4	16.9
	"Delta County, CO"	"08029"	12	30483	Unreliable	Unreliable
	"Denver County, CO"	"08031"	98	649495	15.1	15.2
	"Douglas County, CO"	"08035"	61	305963	19.9	19.4
	"El Paso County, CO"	"08041"	151	655044	23.1	22.2
	"Fremont County, CO"	"08043"	21	46451	45.2	41.1
	"Garfield County, CO"	"08045"	14	57302	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	92	551798	16.7	15.5
	"La Plata County, CO"	"08067"	10	53284	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	57	315988	18.0	18.0
	"Mesa County, CO"	"08077"	28	147554	19.0	18.5
	"Montezuma County, CO"	"08083"	11	25642	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	33	161451	20.4	19.2
	"Summit County, CO"	"08117"	10	28649	Unreliable	Unreliable
	"Weld County, CO"	"08123"	49	269785	18.2	19.1
	"Fairfield County, CT"	"09001"	76	939904	8.1	7.6
	"Hartford County, CT"	"09003"	78	898272	8.7	7.8
	"Litchfield County, CT"	"09005"	28	186924	15.0	14.1
	"Middlesex County, CT"	"09007"	13	165562	Unreliable	Unreliable
	"New Haven County, CT"	"09009"	77	862287	8.9	9.2
	"New London County, CT"	"09011"	31	274150	11.3	11.4
	"Windham County, CT"	"09015"	20	117604	17.0	16.1
	"Kent County, DE"	"10001"	27	169416	15.9	15.9
	"New Castle County, DE"	"10003"	70	549684	12.7	12.0
	"Sussex County, DE"	"10005"	26	206649	12.6	10.7
	"District of Columbia, DC"	"11001"	41	646449	6.3	6.3
	"Alachua County, FL"	"12001"	34	253451	13.4	14.4
	"Bay County, FL"	"12005"	35	174987	20.0	17.9
	"Brevard County, FL"	"12009"	125	550823	22.7	21.1
	"Broward County, FL"	"12011"	216	1838844	11.7	10.7
	"Charlotte County, FL"	"12015"	30	164736	18.2	15.1
	"Citrus County, FL"	"12017"	41	139271	29.4	25.1
	"Clay County, FL"	"12019"	32	196399	16.3	17.2
	"Collier County, FL"	"12021"	41	339642	12.1	10.7
	"Columbia County, FL"	"12023"	13	67543	Unreliable	Unreliable
	"Duval County, FL"	"12031"	140	885855	15.8	15.4
	"Escambia County, FL"	"12033"	49	305817	16.0	16.2
	"Flagler County, FL"	"12035"	18	99956	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	40	174441	22.9	24.8
	"Highlands County, FL"	"12055"	28	97616	28.7	26.5
	"Hillsborough County, FL"	"12057"	171	1291578	13.2	12.8
	"Indian River County, FL"	"12061"	28	141994	19.7	18.8
	"Lake County, FL"	"12069"	44	308034	14.3	12.8
	"Lee County, FL"	"12071"	100	661115	15.1	14.0
	"Leon County, FL"	"12073"	38	281845	13.5	13.8
	"Levy County, FL"	"12075"	12	39644	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	70	342106	20.5	18.0
	"Marion County, FL"	"12083"	75	337362	22.2	18.9
	"Martin County, FL"	"12085"	33	151263	21.8	21.2
	"Miami-Dade County, FL"	"12086"	226	2617176	8.6	8.1
	"Monroe County, FL"	"12087"	32	76351	41.9	43.2
	"Nassau County, FL"	"12089"	19	75710	Unreliable	Unreliable
	"Okaloosa County, FL"	"12091"	44	193811	22.7	22.9
	"Orange County, FL"	"12095"	126	1225267	10.3	10.1
	"Osceola County, FL"	"12097"	29	298504	9.7	9.5
	"Palm Beach County, FL"	"12099"	225	1372171	16.4	14.9
	"Pasco County, FL"	"12101"	94	475502	19.8	17.9
	"Pinellas County, FL"	"12103"	173	929048	18.6	16.9
	"Polk County, FL"	"12105"	81	623009	13.0	12.8
	"Putnam County, FL"	"12107"	17	72577	Unreliable	Unreliable
	"St. Johns County, FL"	"12109"	43	209647	20.5	17.8
	"St. Lucie County, FL"	"12111"	41	286832	14.3	12.0
	"Santa Rosa County, FL"	"12113"	29	161096	18.0	17.3
	"Sarasota County, FL"	"12115"	87	390429	22.3	20.5
	"Seminole County, FL"	"12117"	60	436041	13.8	13.0
	"Sumter County, FL"	"12119"	25	107056	23.4	21.7
	"Volusia County, FL"	"12127"	108	500800	21.6	19.5
	"Walton County, FL"	"12131"	14	59807	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	15	101273	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	16	154721	Unreliable	Unreliable
	"Bulloch County, GA"	"13031"	11	71214	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	17	112355	Unreliable	Unreliable
	"Chatham County, GA"	"13051"	42	278434	15.1	15.0
	"Cherokee County, GA"	"13057"	32	225106	14.2	14.0
	"Clarke County, GA"	"13059"	16	121265	Unreliable	Unreliable
	"Clayton County, GA"	"13063"	19	264220	Unreliable	Unreliable
	"Cobb County, GA"	"13067"	75	717190	10.5	10.5
	"Columbia County, GA"	"13073"	22	135416	16.2	16.0
	"Coweta County, GA"	"13077"	20	133180	15.0	14.5
	"DeKalb County, GA"	"13089"	61	713340	8.6	8.5
	"Floyd County, GA"	"13115"	13	95821	Unreliable	Unreliable
	"Forsyth County, GA"	"13117"	17	195405	Unreliable	Unreliable
	"Fulton County, GA"	"13121"	126	984293	12.8	12.5
	"Glynn County, GA"	"13127"	12	81508	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	88	859304	10.2	10.4
	"Hall County, GA"	"13139"	29	187745	15.4	15.4
	"Henry County, GA"	"13151"	23	211128	10.9	11.4
	"Houston County, GA"	"13153"	17	147658	Unreliable	Unreliable
	"Liberty County, GA"	"13179"	12	64135	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	23	112916	20.4	22.0
	"Murray County, GA"	"13213"	16	39267	Unreliable	Unreliable
	"Muscogee County, GA"	"13215"	34	202824	16.8	17.1
	"Newton County, GA"	"13217"	13	102446	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	18	146950	Unreliable	Unreliable
	"Polk County, GA"	"13233"	11	41183	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	21	202003	10.4	10.7
	"Walton County, GA"	"13297"	17	85754	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	47	190821	24.6	25.7
	"Honolulu County, HI"	"15003"	95	983429	9.7	9.3
	"Maui County, HI"	"15009"	26	160202	16.2	15.7
	"Ada County, ID"	"16001"	61	416464	14.6	13.6
	"Bannock County, ID"	"16005"	22	83249	26.4	28.1
	"Bingham County, ID"	"16011"	11	45290	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	14	107517	Unreliable	Unreliable
	"Canyon County, ID"	"16027"	43	198871	21.6	23.4
	"Elmore County, ID"	"16039"	10	26170	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	29	144265	20.1	19.1
	"Twin Falls County, ID"	"16083"	20	79957	25.0	27.8
	"Boone County, IL"	"17007"	11	53957	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	21	204897	10.2	11.2
	"Coles County, IL"	"17029"	10	53697	Unreliable	Unreliable
	"Cook County, IL"	"17031"	452	5240700	8.6	8.3
	"DuPage County, IL"	"17043"	88	932126	9.4	9.1
	"Iroquois County, IL"	"17075"	11	28982	Unreliable	Unreliable
	"Kane County, IL"	"17089"	36	523643	6.9	7.2
	"Knox County, IL"	"17095"	10	52078	Unreliable	Unreliable
	"Lake County, IL"	"17097"	66	703019	9.4	9.3
	"LaSalle County, IL"	"17099"	20	112183	17.8	18.6
	"McHenry County, IL"	"17111"	36	307409	11.7	10.9
	"McLean County, IL"	"17113"	26	174647	14.9	14.9
	"Macon County, IL"	"17115"	14	109278	Unreliable	Unreliable
	"Madison County, IL"	"17119"	32	267225	12.0	11.1
	"Ogle County, IL"	"17141"	11	52385	Unreliable	Unreliable
	"Peoria County, IL"	"17143"	30	188429	15.9	15.3
	"Rock Island County, IL"	"17161"	20	147258	13.6	13.3
	"St. Clair County, IL"	"17163"	28	266955	10.5	10.2
	"Sangamon County, IL"	"17167"	32	199145	16.1	15.3
	"Tazewell County, IL"	"17179"	20	136352	14.7	14.6
	"Will County, IL"	"17197"	70	682829	10.3	10.1
	"Williamson County, IL"	"17199"	12	66924	Unreliable	Unreliable
	"Winnebago County, IL"	"17201"	38	290666	13.1	13.7
	"Allen County, IN"	"18003"	43	363014	11.8	11.8
	"Bartholomew County, IN"	"18005"	15	79587	Unreliable	Unreliable
	"Clark County, IN"	"18019"	15	112938	Unreliable	Unreliable
	"Delaware County, IN"	"18035"	12	117484	Unreliable	Unreliable
	"Elkhart County, IN"	"18039"	22	200563	11.0	10.8
	"Floyd County, IN"	"18043"	11	76244	Unreliable	Unreliable
	"Grant County, IN"	"18053"	12	69126	Unreliable	Unreliable
	"Greene County, IN"	"18055"	10	32781	Unreliable	Unreliable
	"Hamilton County, IN"	"18057"	28	296693	9.4	9.3
	"Hancock County, IN"	"18059"	13	71575	Unreliable	Unreliable
	"Hendricks County, IN"	"18063"	17	153879	Unreliable	Unreliable
	"Johnson County, IN"	"18081"	26	145535	17.9	18.0
	"Knox County, IN"	"18083"	10	37954	Unreliable	Unreliable
	"Kosciusko County, IN"	"18085"	12	77963	Unreliable	Unreliable
	"Lake County, IN"	"18089"	62	491456	12.6	13.0
	"La Porte County, IN"	"18091"	20	111281	18.0	17.1
	"Madison County, IN"	"18095"	20	130482	15.3	14.6
	"Marion County, IN"	"18097"	151	928281	16.3	15.7
	"Monroe County, IN"	"18105"	16	141888	Unreliable	Unreliable
	"Morgan County, IN"	"18109"	11	69782	Unreliable	Unreliable
	"Porter County, IN"	"18127"	29	166557	17.4	16.6
	"St. Joseph County, IN"	"18141"	35	266709	13.1	12.9
	"Tippecanoe County, IN"	"18157"	26	180174	14.4	16.6
	"Vanderburgh County, IN"	"18163"	33	181398	18.2	18.0
	"Vigo County, IN"	"18167"	23	108291	21.2	22.5
	"Black Hawk County, IA"	"19013"	19	132546	Unreliable	Unreliable
	"Dubuque County, IA"	"19061"	16	95697	Unreliable	Unreliable
	"Jasper County, IA"	"19099"	11	36641	Unreliable	Unreliable
	"Johnson County, IA"	"19103"	17	139155	Unreliable	Unreliable
	"Linn County, IA"	"19113"	35	216111	16.2	16.2
	"Polk County, IA"	"19153"	53	451677	11.7	11.7
	"Pottawattamie County, IA"	"19155"	21	92728	22.6	24.0
	"Scott County, IA"	"19163"	38	170385	22.3	23.3
	"Story County, IA"	"19169"	10	92406	Unreliable	Unreliable
	"Warren County, IA"	"19181"	10	47336	Unreliable	Unreliable
	"Woodbury County, IA"	"19193"	10	102130	Unreliable	Unreliable
	"Butler County, KS"	"20015"	12	65803	Unreliable	Unreliable
	"Douglas County, KS"	"20045"	15	114322	Unreliable	Unreliable
	"Johnson County, KS"	"20091"	79	566933	13.9	14.3
	"Leavenworth County, KS"	"20103"	14	78185	Unreliable	Unreliable
	"Sedgwick County, KS"	"20173"	73	505415	14.4	14.6
	"Shawnee County, KS"	"20177"	31	178831	17.3	17.3
	"Wyandotte County, KS"	"20209"	18	160384	Unreliable	Unreliable
	"Boone County, KY"	"21015"	16	124442	Unreliable	Unreliable
	"Boyd County, KY"	"21019"	10	48886	Unreliable	Unreliable
	"Christian County, KY"	"21047"	15	74167	Unreliable	Unreliable
	"Daviess County, KY"	"21059"	17	98218	Unreliable	Unreliable
	"Fayette County, KY"	"21067"	37	308428	12.0	11.5
	"Floyd County, KY"	"21071"	13	38728	Unreliable	Unreliable
	"Hardin County, KY"	"21093"	16	108191	Unreliable	Unreliable
	"Henderson County, KY"	"21101"	15	46347	Unreliable	Unreliable
	"Jefferson County, KY"	"21111"	115	756832	15.2	14.5
	"Kenton County, KY"	"21117"	19	163145	Unreliable	Unreliable
	"McCracken County, KY"	"21145"	13	65373	Unreliable	Unreliable
	"Madison County, KY"	"21151"	14	85590	Unreliable	Unreliable
	"Muhlenberg County, KY"	"21177"	10	31179	Unreliable	Unreliable
	"Pike County, KY"	"21195"	12	63380	Unreliable	Unreliable
	"Pulaski County, KY"	"21199"	10	63907	Unreliable	Unreliable
	"Warren County, KY"	"21227"	19	118370	Unreliable	Unreliable
	"Bossier Parish, LA"	"22015"	21	123823	17.0	16.6
	"Caddo Parish, LA"	"22017"	22	254887	8.6	8.8
	"Calcasieu Parish, LA"	"22019"	38	195296	19.5	19.4
	"East Baton Rouge Parish, LA"	"22033"	47	445227	10.6	10.8
	"Jefferson Parish, LA"	"22051"	53	434767	12.2	11.5
	"Lafayette Parish, LA"	"22055"	30	230845	13.0	13.4
	"Lafourche Parish, LA"	"22057"	16	97141	Unreliable	Unreliable
	"Livingston Parish, LA"	"22063"	24	134053	17.9	17.8
	"Orleans Parish, LA"	"22071"	30	378715	7.9	7.3
	"Ouachita Parish, LA"	"22073"	23	156220	14.7	14.5
	"Rapides Parish, LA"	"22079"	16	132723	Unreliable	Unreliable
	"St. Charles Parish, LA"	"22089"	13	52617	Unreliable	Unreliable
	"St. Landry Parish, LA"	"22097"	15	83454	Unreliable	Unreliable
	"St. Martin Parish, LA"	"22099"	12	52936	Unreliable	Unreliable
	"St. Mary Parish, LA"	"22101"	11	53543	Unreliable	Unreliable
	"St. Tammany Parish, LA"	"22103"	32	242333	13.2	11.8
	"Tangipahoa Parish, LA"	"22105"	14	125412	Unreliable	Unreliable
	"Terrebonne Parish, LA"	"22109"	13	112749	Unreliable	Unreliable
	"Vermilion Parish, LA"	"22113"	11	59253	Unreliable	Unreliable
	"Webster Parish, LA"	"22119"	10	40678	Unreliable	Unreliable
	"Androscoggin County, ME"	"23001"	16	107604	Unreliable	Unreliable
	"Aroostook County, ME"	"23003"	16	70055	Unreliable	Unreliable
	"Cumberland County, ME"	"23005"	48	285456	16.8	15.3
	"Kennebec County, ME"	"23011"	15	121164	Unreliable	Unreliable
	"Oxford County, ME"	"23017"	17	57277	Unreliable	Unreliable
	"Penobscot County, ME"	"23019"	30	153364	19.6	19.5
	"Somerset County, ME"	"23025"	12	51706	Unreliable	Unreliable
	"York County, ME"	"23031"	46	199431	23.1	20.4
	"Anne Arundel County, MD"	"24003"	70	555743	12.6	11.7
	"Baltimore County, MD"	"24005"	84	823015	10.2	9.6
	"Calvert County, MD"	"24009"	13	90484	Unreliable	Unreliable
	"Carroll County, MD"	"24013"	25	167564	14.9	14.8
	"Cecil County, MD"	"24015"	13	101913	Unreliable	Unreliable
	"Charles County, MD"	"24017"	19	152864	Unreliable	Unreliable
	"Frederick County, MD"	"24021"	34	241409	14.1	13.0
	"Harford County, MD"	"24025"	27	249215	10.8	10.4
	"Howard County, MD"	"24027"	26	304580	8.5	8.8
	"Montgomery County, MD"	"24031"	71	1016677	7.0	6.8
	"Prince George's County, MD"	"24033"	57	890081	6.4	6.4
	"Queen Anne's County, MD"	"24035"	12	48517	Unreliable	Unreliable
	"St. Mary's County, MD"	"24037"	10	109633	Unreliable	Unreliable
	"Washington County, MD"	"24043"	24	149588	16.0	15.2
	"Wicomico County, MD"	"24045"	14	100896	Unreliable	Unreliable
	"Baltimore city, MD"	"24510"	56	622104	9.0	9.0
	"Barnstable County, MA"	"25001"	25	214990	11.6	10.8
	"Berkshire County, MA"	"25003"	21	129585	16.2	14.7
	"Bristol County, MA"	"25005"	59	552780	10.7	10.7
	"Essex County, MA"	"25009"	67	762550	8.8	8.2
	"Franklin County, MA"	"25011"	10	71221	Unreliable	Unreliable
	"Hampden County, MA"	"25013"	52	467319	11.1	11.8
	"Hampshire County, MA"	"25015"	15	159596	Unreliable	Unreliable
	"Middlesex County, MA"	"25017"	116	1552802	7.5	7.0
	"Norfolk County, MA"	"25021"	47	687802	6.8	6.7
	"Plymouth County, MA"	"25023"	43	501915	8.6	8.5
	"Suffolk County, MA"	"25025"	49	755503	6.5	6.0
	"Worcester County, MA"	"25027"	77	809106	9.5	9.1
	"Barry County, MI"	"26015"	11	59097	Unreliable	Unreliable
	"Bay County, MI"	"26017"	16	106832	Unreliable	Unreliable
	"Berrien County, MI"	"26021"	19	155252	Unreliable	Unreliable
	"Calhoun County, MI"	"26025"	23	135012	17.0	17.0
	"Cass County, MI"	"26027"	10	51910	Unreliable	Unreliable
	"Eaton County, MI"	"26045"	12	108348	Unreliable	Unreliable
	"Genesee County, MI"	"26049"	54	415376	13.0	13.3
	"Grand Traverse County, MI"	"26055"	13	89987	Unreliable	Unreliable
	"Ingham County, MI"	"26065"	33	282234	11.7	11.0
	"Jackson County, MI"	"26075"	25	160369	15.6	15.2
	"Kalamazoo County, MI"	"26077"	34	256725	13.2	12.5
	"Kent County, MI"	"26081"	70	621700	11.3	11.7
	"Lapeer County, MI"	"26087"	16	88389	Unreliable	Unreliable
	"Lenawee County, MI"	"26091"	12	99188	Unreliable	Unreliable
	"Livingston County, MI"	"26093"	30	184443	16.3	16.3
	"Macomb County, MI"	"26099"	127	854769	14.9	14.6
	"Midland County, MI"	"26111"	11	83919	Unreliable	Unreliable
	"Monroe County, MI"	"26115"	18	150376	Unreliable	Unreliable
	"Muskegon County, MI"	"26121"	20	171008	11.7	12.6
	"Oakland County, MI"	"26125"	153	1231640	12.4	11.8
	"Ottawa County, MI"	"26139"	24	272701	8.8	9.2
	"Saginaw County, MI"	"26145"	18	196542	Unreliable	Unreliable
	"St. Clair County, MI"	"26147"	23	160469	14.3	14.1
	"Sanilac County, MI"	"26151"	12	41823	Unreliable	Unreliable
	"Shiawassee County, MI"	"26155"	19	68900	Unreliable	Unreliable
	"Washtenaw County, MI"	"26161"	30	354240	8.5	8.4
	"Wayne County, MI"	"26163"	215	1775273	12.1	12.1
	"Anoka County, MN"	"27003"	52	339534	15.3	14.8
	"Beltrami County, MN"	"27007"	13	45670	Unreliable	Unreliable
	"Carver County, MN"	"27019"	11	95562	Unreliable	Unreliable
	"Crow Wing County, MN"	"27035"	11	63208	Unreliable	Unreliable
	"Dakota County, MN"	"27037"	42	408509	10.3	9.8
	"Hennepin County, MN"	"27053"	137	1198778	11.4	10.8
	"Olmsted County, MN"	"27109"	14	149226	Unreliable	Unreliable
	"Otter Tail County, MN"	"27111"	19	57581	Unreliable	Unreliable
	"Polk County, MN"	"27119"	10	31569	Unreliable	Unreliable
	"Ramsey County, MN"	"27123"	50	526714	9.5	9.4
	"St. Louis County, MN"	"27137"	33	200540	16.5	16.7
	"Scott County, MN"	"27139"	13	137232	Unreliable	Unreliable
	"Sherburne County, MN"	"27141"	16	90158	Unreliable	Unreliable
	"Stearns County, MN"	"27145"	18	152092	Unreliable	Unreliable
	"Washington County, MN"	"27163"	28	246603	11.4	10.8
	"Wright County, MN"	"27171"	15	128470	Unreliable	Unreliable
	"DeSoto County, MS"	"28033"	19	168240	Unreliable	Unreliable
	"Forrest County, MS"	"28035"	13	77059	Unreliable	Unreliable
	"Hancock County, MS"	"28045"	14	45566	Unreliable	Unreliable
	"Harrison County, MS"	"28047"	35	196500	17.8	17.8
	"Hinds County, MS"	"28049"	19	244899	Unreliable	Unreliable
	"Jackson County, MS"	"28059"	18	140450	Unreliable	Unreliable
	"Madison County, MS"	"28089"	13	100412	Unreliable	Unreliable
	"Rankin County, MS"	"28121"	24	146767	16.4	16.2
	"Boone County, MO"	"29019"	34	170773	19.9	21.8
	"Buchanan County, MO"	"29021"	17	89631	Unreliable	Unreliable
	"Butler County, MO"	"29023"	10	43083	Unreliable	Unreliable
	"Cape Girardeau County, MO"	"29031"	10	77320	Unreliable	Unreliable
	"Cass County, MO"	"29037"	21	100641	20.9	22.0
	"Christian County, MO"	"29043"	12	80899	Unreliable	Unreliable
	"Clay County, MO"	"29047"	37	230473	16.1	16.0
	"Cole County, MO"	"29051"	15	76699	Unreliable	Unreliable
	"Franklin County, MO"	"29071"	20	101816	19.6	17.9
	"Greene County, MO"	"29077"	44	283870	15.5	14.6
	"Howell County, MO"	"29091"	14	40393	Unreliable	Unreliable
	"Jackson County, MO"	"29095"	118	679996	17.4	17.6
	"Jasper County, MO"	"29097"	24	116398	20.6	20.6
	"Jefferson County, MO"	"29099"	35	221396	15.8	15.6
	"Platte County, MO"	"29165"	15	93310	Unreliable	Unreliable
	"St. Charles County, MO"	"29183"	52	373495	13.9	14.1
	"St. Louis County, MO"	"29189"	139	1001444	13.9	13.6
	"St. Louis city, MO"	"29510"	41	318416	12.9	13.2
	"Cascade County, MT"	"30013"	21	82384	25.5	23.9
	"Flathead County, MT"	"30029"	22	93068	23.6	24.7
	"Gallatin County, MT"	"30031"	19	94720	Unreliable	Unreliable
	"Missoula County, MT"	"30063"	26	111807	23.3	23.2
	"Ravalli County, MT"	"30081"	11	40823	Unreliable	Unreliable
	"Silver Bow County, MT"	"30093"	11	34523	Unreliable	Unreliable
	"Yellowstone County, MT"	"30111"	38	154162	24.6	24.5
	"Douglas County, NE"	"31055"	54	537256	10.1	10.1
	"Lancaster County, NE"	"31109"	37	297036	12.5	11.8
	"Scotts Bluff County, NE"	"31157"	10	36848	Unreliable	Unreliable
	"Clark County, NV"	"32003"	353	2027868	17.4	16.9
	"Douglas County, NV"	"32005"	11	47118	Unreliable	Unreliable
	"Lyon County, NV"	"32019"	16	51557	Unreliable	Unreliable
