"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Pinal County, AZ"	"04021"	185	406584	45.5	42.1
	"Santa Cruz County, AZ"	"04023"	13	46461	Unreliable	Unreliable
	"Yavapai County, AZ"	"04025"	194	222255	87.3	43.6
	"Yuma County, AZ"	"04027"	75	204275	36.7	26.7
	"Ashley County, AR"	"05003"	11	20838	Unreliable	Unreliable
	"Baxter County, AR"	"05005"	35	41053	85.3	36.5
	"Benton County, AR"	"05007"	97	249672	38.9	41.7
	"Boone County, AR"	"05009"	18	37222	Unreliable	Unreliable
	"Carroll County, AR"	"05015"	22	27704	79.4	55.4
	"Clark County, AR"	"05019"	18	22633	Unreliable	Unreliable
	"Cleburne County, AR"	"05023"	28	25467	109.9	55.5
	"Columbia County, AR"	"05027"	25	24114	103.7	71.4
	"Conway County, AR"	"05029"	15	21019	Unreliable	Unreliable
	"Craighead County, AR"	"05031"	48	104354	46.0	46.7
	"Crawford County, AR"	"05033"	41	61703	66.4	63.9
	"Crittenden County, AR"	"05035"	13	48963	Unreliable	Unreliable
	"Cross County, AR"	"05037"	12	17284	Unreliable	Unreliable
	"Desha County, AR"	"05041"	12	11965	Unreliable	Unreliable
	"Drew County, AR"	"05043"	12	18778	Unreliable	Unreliable
	"Faulkner County, AR"	"05045"	39	121552	32.1	40.0
	"Franklin County, AR"	"05047"	10	17702	Unreliable	Unreliable
	"Garland County, AR"	"05051"	90	97177	92.6	54.8
	"Greene County, AR"	"05055"	28	44196	63.4	62.2
	"Hempstead County, AR"	"05057"	16	22084	Unreliable	Unreliable
	"Hot Spring County, AR"	"05059"	13	33426	Unreliable	Unreliable
	"Howard County, AR"	"05061"	17	13300	Unreliable	Unreliable
	"Independence County, AR"	"05063"	10	37052	Unreliable	Unreliable
	"Izard County, AR"	"05065"	10	13445	Unreliable	Unreliable
	"Jefferson County, AR"	"05069"	27	71565	37.7	32.0
	"Lawrence County, AR"	"05075"	19	16779	Unreliable	Unreliable
	"Logan County, AR"	"05083"	18	21714	Unreliable	Unreliable
	"Lonoke County, AR"	"05085"	25	71645	34.9	39.7
	"Miller County, AR"	"05091"	28	43908	63.8	57.3
	"Mississippi County, AR"	"05093"	16	43738	Unreliable	Unreliable
	"Montgomery County, AR"	"05097"	12	8970	Unreliable	Unreliable
	"Ouachita County, AR"	"05103"	20	24358	82.1	54.7
	"Phillips County, AR"	"05107"	21	19513	107.6	86.8
	"Pike County, AR"	"05109"	10	10824	Unreliable	Unreliable
	"Poinsett County, AR"	"05111"	19	24040	Unreliable	Unreliable
	"Polk County, AR"	"05113"	28	20216	138.5	92.3
	"Pope County, AR"	"05115"	21	63390	33.1	31.1
	"Pulaski County, AR"	"05119"	245	392664	62.4	58.2
	"Randolph County, AR"	"05121"	16	17469	Unreliable	Unreliable
	"St. Francis County, AR"	"05123"	14	26589	Unreliable	Unreliable
	"Saline County, AR"	"05125"	75	117460	63.9	58.2
	"Sebastian County, AR"	"05131"	73	127780	57.1	50.7
	"Sevier County, AR"	"05133"	14	17290	Unreliable	Unreliable
	"Union County, AR"	"05139"	46	40144	114.6	84.4
	"Washington County, AR"	"05143"	111	225477	49.2	59.9
	"White County, AR"	"05145"	27	79161	34.1	30.6
	"Alameda County, CA"	"06001"	714	1638215	43.6	41.4
	"Amador County, CA"	"06005"	42	37001	113.5	60.1
	"Butte County, CA"	"06007"	211	225411	93.6	62.6
	"Calaveras County, CA"	"06009"	29	44828	64.7	41.5
	"Contra Costa County, CA"	"06013"	661	1126745	58.7	50.2
	"El Dorado County, CA"	"06017"	83	184452	45.0	34.1
	"Fresno County, CA"	"06019"	430	974861	44.1	48.3
	"Glenn County, CA"	"06021"	15	28017	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	57	135727	42.0	34.5
	"Imperial County, CA"	"06025"	20	180191	11.1	10.8
	"Kern County, CA"	"06029"	428	882176	48.5	68.0
	"Kings County, CA"	"06031"	59	150965	39.1	56.7
	"Lake County, CA"	"06033"	37	64591	57.3	39.8
	"Los Angeles County, CA"	"06037"	4714	10170292	46.4	43.9
	"Madera County, CA"	"06039"	93	154998	60.0	65.8
	"Marin County, CA"	"06041"	220	261221	84.2	49.9
	"Mendocino County, CA"	"06045"	18	87649	Unreliable	Unreliable
	"Merced County, CA"	"06047"	80	268455	29.8	37.1
	"Monterey County, CA"	"06053"	165	433898	38.0	35.6
	"Napa County, CA"	"06055"	76	142456	53.3	36.0
	"Nevada County, CA"	"06057"	80	98877	80.9	43.2
	"Orange County, CA"	"06059"	1762	3169776	55.6	49.4
	"Placer County, CA"	"06061"	266	375391	70.9	48.6
	"Riverside County, CA"	"06065"	1281	2361026	54.3	51.9
	"Sacramento County, CA"	"06067"	740	1501335	49.3	46.6
	"San Benito County, CA"	"06069"	11	58792	Unreliable	Unreliable
	"San Bernardino County, CA"	"06071"	870	2128133	40.9	53.8
	"San Diego County, CA"	"06073"	1733	3299521	52.5	47.3
	"San Francisco County, CA"	"06075"	473	864816	54.7	40.0
	"San Joaquin County, CA"	"06077"	491	726106	67.6	71.5
	"San Luis Obispo County, CA"	"06079"	189	281401	67.2	44.6
	"San Mateo County, CA"	"06081"	426	765135	55.7	42.6
	"Santa Barbara County, CA"	"06083"	262	444769	58.9	44.1
	"Santa Clara County, CA"	"06085"	133	1918044	6.9	6.6
	"Santa Cruz County, CA"	"06087"	112	274146	40.9	36.9
	"Shasta County, CA"	"06089"	172	179533	95.8	64.6
	"Siskiyou County, CA"	"06093"	33	43554	75.8	45.4
	"Solano County, CA"	"06095"	240	436092	55.0	53.5
	"Sonoma County, CA"	"06097"	352	502146	70.1	50.8
	"Stanislaus County, CA"	"06099"	337	538388	62.6	64.6
	"Sutter County, CA"	"06101"	29	96463	30.1	26.2
	"Tehama County, CA"	"06103"	27	63308	42.6	32.6
	"Trinity County, CA"	"06105"	10	13069	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	137	459863	29.8	37.0
	"Tuolumne County, CA"	"06109"	17	53709	Unreliable	Unreliable
	"Ventura County, CA"	"06111"	537	850536	63.1	55.5
	"Yolo County, CA"	"06113"	131	213016	61.5	62.5
	"Yuba County, CA"	"06115"	20	74492	26.8	34.9
	"Adams County, CO"	"08001"	116	491337	23.6	36.3
	"Arapahoe County, CO"	"08005"	246	631096	39.0	43.9
	"Boulder County, CO"	"08013"	98	319372	30.7	31.5
	"Broomfield County, CO"	"08014"	21	65065	32.3	35.0
	"Delta County, CO"	"08029"	39	29979	130.1	73.8
	"Denver County, CO"	"08031"	232	682545	34.0	38.0
	"Douglas County, CO"	"08035"	81	322387	25.1	37.9
	"El Paso County, CO"	"08041"	211	674471	31.3	38.4
	"Fremont County, CO"	"08043"	31	46692	66.4	42.3
	"Garfield County, CO"	"08045"	18	58095	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	321	565524	56.8	50.9
	"Larimer County, CO"	"08069"	129	333577	38.7	37.3
	"Mesa County, CO"	"08077"	146	148513	98.3	70.7
	"Montrose County, CO"	"08085"	36	40946	87.9	51.4
	"Otero County, CO"	"08089"	13	18343	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	53	163591	32.4	22.6
	"Weld County, CO"	"08123"	77	285174	27.0	33.7
	"Fairfield County, CT"	"09001"	299	948053	31.5	23.5
	"Hartford County, CT"	"09003"	301	895841	33.6	22.7
	"Litchfield County, CT"	"09005"	78	183603	42.5	27.2
	"Middlesex County, CT"	"09007"	62	164063	37.8	23.4
	"New Haven County, CT"	"09009"	313	859470	36.4	24.8
	"New London County, CT"	"09011"	113	271863	41.6	30.0
	"Tolland County, CT"	"09013"	14	151420	Unreliable	Unreliable
	"Windham County, CT"	"09015"	48	116573	41.2	32.3
	"Kent County, DE"	"10001"	69	173533	39.8	36.9
	"New Castle County, DE"	"10003"	173	556779	31.1	27.2
	"Sussex County, DE"	"10005"	102	215622	47.3	29.5
	"District of Columbia, DC"	"11001"	158	672228	23.5	23.8
	"Alachua County, FL"	"12001"	50	259964	19.2	19.0
	"Baker County, FL"	"12003"	10	27420	Unreliable	Unreliable
	"Bay County, FL"	"12005"	110	181635	60.6	49.4
	"Bradford County, FL"	"12007"	10	26928	Unreliable	Unreliable
	"Brevard County, FL"	"12009"	265	568088	46.6	24.9
	"Broward County, FL"	"12011"	480	1896425	25.3	18.4
	"Calhoun County, FL"	"12013"	12	14462	Unreliable	Unreliable
	"Charlotte County, FL"	"12015"	143	173115	82.6	27.1
	"Citrus County, FL"	"12017"	64	141058	45.4	16.9
	"Clay County, FL"	"12019"	34	203967	16.7	17.4
	"Collier County, FL"	"12021"	171	357305	47.9	18.8
	"Columbia County, FL"	"12023"	19	68348	Unreliable	Unreliable
	"Duval County, FL"	"12031"	148	913010	16.2	16.4
	"Escambia County, FL"	"12033"	219	311003	70.4	57.3
	"Flagler County, FL"	"12035"	32	105392	30.4	14.9
	"Gadsden County, FL"	"12039"	11	46036	Unreliable	Unreliable
	"Gulf County, FL"	"12045"	12	15871	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	120	178439	67.2	31.1
	"Highlands County, FL"	"12055"	68	99491	68.3	22.8
	"Hillsborough County, FL"	"12057"	429	1349050	31.8	30.8
	"Holmes County, FL"	"12059"	12	19324	Unreliable	Unreliable
	"Indian River County, FL"	"12061"	87	147919	58.8	20.8
	"Jackson County, FL"	"12063"	48	48599	98.8	69.4
	"Lake County, FL"	"12069"	171	325875	52.5	25.8
	"Lee County, FL"	"12071"	203	701982	28.9	14.4
	"Leon County, FL"	"12073"	58	286272	20.3	23.0
	"Manatee County, FL"	"12081"	182	363369	50.1	23.2
	"Marion County, FL"	"12083"	332	343254	96.7	47.3
	"Martin County, FL"	"12085"	122	156283	78.1	27.8
	"Miami-Dade County, FL"	"12086"	1051	2693117	39.0	29.1
	"Monroe County, FL"	"12087"	24	77482	31.0	21.2
	"Nassau County, FL"	"12089"	18	78444	Unreliable	Unreliable
	"Okaloosa County, FL"	"12091"	85	198664	42.8	38.8
	"Orange County, FL"	"12095"	282	1288126	21.9	26.8
	"Osceola County, FL"	"12097"	61	323993	18.8	21.7
	"Palm Beach County, FL"	"12099"	684	1422789	48.1	20.4
	"Pasco County, FL"	"12101"	227	497909	45.6	25.9
	"Pinellas County, FL"	"12103"	561	949827	59.1	27.6
	"Polk County, FL"	"12105"	272	650092	41.8	28.9
	"Putnam County, FL"	"12107"	28	72023	38.9	25.6
	"St. Johns County, FL"	"12109"	43	226640	19.0	13.5
	"St. Lucie County, FL"	"12111"	182	298563	61.0	33.1
	"Santa Rosa County, FL"	"12113"	75	167040	44.9	49.7
	"Sarasota County, FL"	"12115"	324	405549	79.9	24.8
	"Seminole County, FL"	"12117"	167	449144	37.2	32.2
	"Sumter County, FL"	"12119"	73	118891	61.4	20.0
	"Suwannee County, FL"	"12121"	11	43760	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	379	517887	73.2	37.9
	"Walton County, FL"	"12131"	18	63508	Unreliable	Unreliable
	"Banks County, GA"	"13011"	12	18495	Unreliable	Unreliable
	"Barrow County, GA"	"13013"	24	75370	31.8	41.9
	"Bartow County, GA"	"13015"	50	102747	48.7	60.6
	"Berrien County, GA"	"13019"	10	18963	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	71	153721	46.2	41.5
	"Bryan County, GA"	"13029"	14	35137	Unreliable	Unreliable
	"Bulloch County, GA"	"13031"	19	72651	Unreliable	Unreliable
	"Burke County, GA"	"13033"	16	22745	Unreliable	Unreliable
	"Butts County, GA"	"13035"	14	23593	Unreliable	Unreliable
	"Camden County, GA"	"13039"	24	52102	46.1	73.0
	"Carroll County, GA"	"13045"	66	114545	57.6	68.9
	"Catoosa County, GA"	"13047"	50	66050	75.7	67.9
	"Chatham County, GA"	"13051"	122	286956	42.5	40.5
	"Chattooga County, GA"	"13055"	18	24922	Unreliable	Unreliable
	"Cherokee County, GA"	"13057"	59	235900	25.0	35.5
	"Clarke County, GA"	"13059"	49	123912	39.5	55.2
	"Clayton County, GA"	"13063"	58	273955	21.2	44.5
	"Cobb County, GA"	"13067"	255	741334	34.4	48.2
	"Coffee County, GA"	"13069"	13	43108	Unreliable	Unreliable
	"Colquitt County, GA"	"13071"	36	45844	78.5	80.2
	"Columbia County, GA"	"13073"	60	144052	41.7	51.0
	"Cook County, GA"	"13075"	13	17124	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	65	138427	47.0	60.1
	"Crisp County, GA"	"13081"	14	22881	Unreliable	Unreliable
	"Dade County, GA"	"13083"	10	16264	Unreliable	Unreliable
	"Dawson County, GA"	"13085"	15	23312	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	191	734871	26.0	35.1
	"Dougherty County, GA"	"13095"	41	91332	44.9	40.3
	"Douglas County, GA"	"13097"	38	140733	27.0	43.7
	"Effingham County, GA"	"13103"	15	57106	Unreliable	Unreliable
	"Elbert County, GA"	"13105"	12	19364	Unreliable	Unreliable
	"Emanuel County, GA"	"13107"	29	22708	127.7	114.2
	"Fannin County, GA"	"13111"	13	24303	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	60	110714	54.2	47.1
	"Floyd County, GA"	"13115"	123	96504	127.5	102.8
	"Forsyth County, GA"	"13117"	76	212438	35.8	52.5
	"Franklin County, GA"	"13119"	19	22311	Unreliable	Unreliable
	"Fulton County, GA"	"13121"	348	1010562	34.4	42.1
	"Gilmer County, GA"	"13123"	20	29400	68.0	50.1
	"Glynn County, GA"	"13127"	81	83579	96.9	77.2
	"Gordon County, GA"	"13129"	26	56574	46.0	52.6
	"Gwinnett County, GA"	"13135"	224	895823	25.0	46.6
	"Habersham County, GA"	"13137"	42	43996	95.5	79.3
	"Hall County, GA"	"13139"	59	193535	30.5	31.1
	"Haralson County, GA"	"13143"	22	28854	76.2	71.5
	"Harris County, GA"	"13145"	13	33381	Unreliable	Unreliable
	"Hart County, GA"	"13147"	17	25534	Unreliable	Unreliable
	"Henry County, GA"	"13151"	93	217739	42.7	69.3
	"Houston County, GA"	"13153"	31	150033	20.7	26.0
	"Jackson County, GA"	"13157"	40	63360	63.1	76.3
	"Jefferson County, GA"	"13163"	14	16106	Unreliable	Unreliable
	"Lamar County, GA"	"13171"	10	18201	Unreliable	Unreliable
	"Laurens County, GA"	"13175"	19	47731	Unreliable	Unreliable
	"Liberty County, GA"	"13179"	12	62467	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	22	112865	19.5	24.3
	"Lumpkin County, GA"	"13187"	16	31408	Unreliable	Unreliable
	"McDuffie County, GA"	"13189"	19	21540	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	12	21190	Unreliable	Unreliable
	"Mitchell County, GA"	"13205"	10	22574	Unreliable	Unreliable
	"Monroe County, GA"	"13207"	15	27103	Unreliable	Unreliable
	"Morgan County, GA"	"13211"	12	18046	Unreliable	Unreliable
	"Murray County, GA"	"13213"	23	39565	58.1	81.5
	"Muscogee County, GA"	"13215"	131	200579	65.3	65.9
	"Newton County, GA"	"13217"	30	105473	28.4	37.4
	"Oconee County, GA"	"13219"	13	35965	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	32	152238	21.0	39.6
	"Peach County, GA"	"13225"	10	26720	Unreliable	Unreliable
	"Pike County, GA"	"13231"	15	17941	Unreliable	Unreliable
	"Polk County, GA"	"13233"	28	41524	67.4	65.5
	"Putnam County, GA"	"13237"	10	21353	Unreliable	Unreliable
	"Rabun County, GA"	"13241"	27	16281	165.8	97.8
	"Richmond County, GA"	"13245"	109	201793	54.0	58.8
	"Rockdale County, GA"	"13247"	28	88856	31.5	38.4
	"Spalding County, GA"	"13255"	45	64051	70.3	66.1
	"Stephens County, GA"	"13257"	40	25586	156.3	132.0
	"Stewart County, GA"	"13259"	10	5851	Unreliable	Unreliable
	"Sumter County, GA"	"13261"	25	30779	81.2	73.7
	"Tattnall County, GA"	"13267"	17	25229	Unreliable	Unreliable
	"Thomas County, GA"	"13275"	23	45063	51.0	39.5
	"Tift County, GA"	"13277"	34	40764	83.4	81.4
	"Towns County, GA"	"13281"	10	11182	Unreliable	Unreliable
	"Troup County, GA"	"13285"	33	69763	47.3	44.4
	"Turner County, GA"	"13287"	10	8214	Unreliable	Unreliable
	"Union County, GA"	"13291"	13	22267	Unreliable	Unreliable
	"Upson County, GA"	"13293"	17	26368	Unreliable	Unreliable
	"Walker County, GA"	"13295"	42	68066	61.7	52.6
	"Walton County, GA"	"13297"	40	88399	45.2	48.2
	"Ware County, GA"	"13299"	18	35370	Unreliable	Unreliable
	"Wayne County, GA"	"13305"	15	29534	Unreliable	Unreliable
	"White County, GA"	"13311"	17	28319	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	55	104216	52.8	57.5
	"Wilkes County, GA"	"13317"	11	9867	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	71	196428	36.1	26.4
	"Honolulu County, HI"	"15003"	352	998714	35.2	22.4
	"Kauai County, HI"	"15007"	29	71735	40.4	26.2
	"Maui County, HI"	"15009"	71	164637	43.1	34.1
	"Ada County, ID"	"16001"	213	434211	49.1	50.3
	"Bannock County, ID"	"16005"	28	83744	33.4	35.5
	"Bingham County, ID"	"16011"	10	44990	Unreliable	Unreliable
	"Bonner County, ID"	"16017"	23	41859	54.9	39.3
	"Bonneville County, ID"	"16019"	22	110089	20.0	21.4
	"Canyon County, ID"	"16027"	85	207478	41.0	46.9
	"Cassia County, ID"	"16031"	12	23506	Unreliable	Unreliable
	"Gem County, ID"	"16045"	13	16852	Unreliable	Unreliable
	"Jerome County, ID"	"16053"	14	22814	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	48	150346	31.9	26.0
	"Latah County, ID"	"16057"	14	38778	Unreliable	Unreliable
	"Madison County, ID"	"16065"	10	38273	Unreliable	Unreliable
	"Nez Perce County, ID"	"16069"	27	40048	67.4	40.2
	"Payette County, ID"	"16075"	10	22896	Unreliable	Unreliable
	"Twin Falls County, ID"	"16083"	37	82375	44.9	37.7
	"Adams County, IL"	"17001"	52	67013	77.6	42.6
	"Bond County, IL"	"17005"	19	16950	Unreliable	Unreliable
	"Boone County, IL"	"17007"	14	53585	Unreliable	Unreliable
	"Bureau County, IL"	"17011"	20	33587	59.5	31.0
	"Champaign County, IL"	"17019"	83	208861	39.7	42.4
	"Christian County, IL"	"17021"	13	33642	Unreliable	Unreliable
	"Clinton County, IL"	"17027"	11	37786	Unreliable	Unreliable
	"Coles County, IL"	"17029"	29	52521	55.2	41.9
	"Cook County, IL"	"17031"	1573	5238216	30.0	27.0
	"Crawford County, IL"	"17033"	11	19414	Unreliable	Unreliable
	"DeKalb County, IL"	"17037"	35	104352	33.5	36.4
	"De Witt County, IL"	"17039"	16	16247	Unreliable	Unreliable
	"Douglas County, IL"	"17041"	10	19823	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	253	933736	27.1	23.7
	"Edgar County, IL"	"17045"	23	17664	130.2	74.2
	"Effingham County, IL"	"17049"	28	34371	81.5	55.8
	"Fayette County, IL"	"17051"	20	22043	90.7	61.7
	"Ford County, IL"	"17053"	13	13736	Unreliable	Unreliable
	"Franklin County, IL"	"17055"	43	39485	108.9	74.1
	"Fulton County, IL"	"17057"	17	35699	Unreliable	Unreliable
	"Grundy County, IL"	"17063"	17	50541	Unreliable	Unreliable
	"Hancock County, IL"	"17067"	13	18543	Unreliable	Unreliable
	"Henry County, IL"	"17073"	10	49489	Unreliable	Unreliable
	"Iroquois County, IL"	"17075"	28	28672	97.7	51.3
	"Jackson County, IL"	"17077"	20	59362	33.7	30.9
	"Jefferson County, IL"	"17081"	28	38353	73.0	52.2
	"Jersey County, IL"	"17083"	22	22372	98.3	67.1
	"Jo Daviess County, IL"	"17085"	11	22086	Unreliable	Unreliable
	"Kane County, IL"	"17089"	84	530847	15.8	17.1
	"Kankakee County, IL"	"17091"	53	110879	47.8	36.6
	"Kendall County, IL"	"17093"	18	123355	Unreliable	Unreliable
	"Knox County, IL"	"17095"	48	51441	93.3	52.6
	"Lake County, IL"	"17097"	192	703910	27.3	27.2
	"LaSalle County, IL"	"17099"	61	111333	54.8	33.9
	"Lawrence County, IL"	"17101"	25	16491	151.6	102.6
	"Lee County, IL"	"17103"	21	34584	60.7	41.5
	"Livingston County, IL"	"17105"	14	36671	Unreliable	Unreliable
	"Logan County, IL"	"17107"	12	29494	Unreliable	Unreliable
	"McHenry County, IL"	"17111"	96	307343	31.2	36.5
	"McLean County, IL"	"17113"	68	173166	39.3	37.7
	"Macon County, IL"	"17115"	38	107303	35.4	22.2
	"Macoupin County, IL"	"17117"	16	46045	Unreliable	Unreliable
	"Madison County, IL"	"17119"	139	266209	52.2	39.7
	"Marion County, IL"	"17121"	23	38339	60.0	40.0
	"Marshall County, IL"	"17123"	10	11982	Unreliable	Unreliable
	"Mason County, IL"	"17125"	11	13701	Unreliable	Unreliable
	"Mercer County, IL"	"17131"	11	15858	Unreliable	Unreliable
	"Montgomery County, IL"	"17135"	29	28898	100.4	54.6
	"Ogle County, IL"	"17141"	33	51659	63.9	43.8
	"Peoria County, IL"	"17143"	74	186221	39.7	30.9
	"Perry County, IL"	"17145"	10	21543	Unreliable	Unreliable
	"Pike County, IL"	"17149"	11	15989	Unreliable	Unreliable
	"Randolph County, IL"	"17157"	17	32852	Unreliable	Unreliable
	"Rock Island County, IL"	"17161"	68	146133	46.5	30.4
	"St. Clair County, IL"	"17163"	106	264052	40.1	33.7
	"Saline County, IL"	"17165"	20	24548	81.5	52.0
	"Sangamon County, IL"	"17167"	55	198712	27.7	21.9
	"Stephenson County, IL"	"17177"	19	45749	Unreliable	Unreliable
	"Tazewell County, IL"	"17179"	58	134800	43.0	29.5
	"Union County, IL"	"17181"	10	17408	Unreliable	Unreliable
	"Vermilion County, IL"	"17183"	52	79282	65.6	45.4
	"Whiteside County, IL"	"17195"	19	57079	Unreliable	Unreliable
	"Will County, IL"	"17197"	139	687263	20.2	24.5
	"Williamson County, IL"	"17199"	28	67466	41.5	30.7
	"Winnebago County, IL"	"17201"	111	287078	38.7	29.7
	"Woodford County, IL"	"17203"	30	39227	76.5	42.4
	"Adams County, IN"	"18001"	16	34980	Unreliable	Unreliable
	"Allen County, IN"	"18003"	174	368450	47.2	43.6
	"Bartholomew County, IN"	"18005"	25	81162	30.8	26.4
	"Boone County, IN"	"18011"	48	63344	75.8	71.9
	"Cass County, IN"	"18017"	25	37979	65.8	47.1
	"Clark County, IN"	"18019"	39	115371	33.8	32.7
	"Clay County, IN"	"18021"	24	26503	90.6	67.3
	"Clinton County, IN"	"18023"	25	32609	76.7	54.7
	"Daviess County, IN"	"18027"	16	32906	Unreliable	Unreliable
	"Dearborn County, IN"	"18029"	20	49455	40.4	36.4
	"Decatur County, IN"	"18031"	11	26521	Unreliable	Unreliable
	"De Kalb County, IN"	"18033"	27	42589	63.4	57.8
	"Delaware County, IN"	"18035"	58	116852	49.6	36.4
	"Dubois County, IN"	"18037"	33	42461	77.7	54.6
	"Elkhart County, IN"	"18039"	125	203474	61.4	54.8
	"Fayette County, IN"	"18041"	12	23434	Unreliable	Unreliable
	"Floyd County, IN"	"18043"	63	76778	82.1	73.7
	"Franklin County, IN"	"18047"	10	22872	Unreliable	Unreliable
	"Gibson County, IN"	"18051"	16	33775	Unreliable	Unreliable
