"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Lauderdale County, AL"	"01077"	66	93096	70.9	52.6
	"Lawrence County, AL"	"01079"	22	33477	65.7	59.7
	"Lee County, AL"	"01081"	56	154255	36.3	46.2
	"Limestone County, AL"	"01083"	49	90787	54.0	56.7
	"Macon County, AL"	"01087"	19	19425	Unreliable	Unreliable
	"Madison County, AL"	"01089"	178	350299	50.8	46.9
	"Marengo County, AL"	"01091"	15	20110	Unreliable	Unreliable
	"Marion County, AL"	"01093"	14	30271	Unreliable	Unreliable
	"Marshall County, AL"	"01095"	45	94636	47.6	41.4
	"Mobile County, AL"	"01097"	223	415123	53.7	48.9
	"Monroe County, AL"	"01099"	14	21947	Unreliable	Unreliable
	"Montgomery County, AL"	"01101"	151	226189	66.8	61.7
	"Morgan County, AL"	"01103"	92	119607	76.9	65.1
	"Pike County, AL"	"01109"	19	33389	Unreliable	Unreliable
	"Randolph County, AL"	"01111"	18	22539	Unreliable	Unreliable
	"Russell County, AL"	"01113"	20	59608	33.6	34.1
	"St. Clair County, AL"	"01115"	43	86697	49.6	47.0
	"Shelby County, AL"	"01117"	78	206655	37.7	38.7
	"Sumter County, AL"	"01119"	12	13166	Unreliable	Unreliable
	"Talladega County, AL"	"01121"	58	81322	71.3	60.0
	"Tallapoosa County, AL"	"01123"	37	41165	89.9	63.7
	"Tuscaloosa County, AL"	"01125"	91	202212	45.0	48.3
	"Walker County, AL"	"01127"	60	65471	91.6	70.6
	"Winston County, AL"	"01133"	20	24150	82.8	51.5
	"Anchorage Borough, AK"	"02020"	89	301010	29.6	43.3
	"Fairbanks North Star Borough, AK"	"02090"	27	99357	27.2	52.7
	"Kenai Peninsula Borough, AK"	"02122"	20	57477	34.8	34.6
	"Matanuska-Susitna Borough, AK"	"02170"	35	97882	35.8	56.0
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	Missing	Missing	Missing	Missing
	"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	Missing	Missing	Missing	Missing
	"Wrangell-Petersburg Census Area, AK"	"02280"	Missing	Missing	Missing	Missing
	"Apache County, AZ"	"04001"	41	71828	57.1	59.8
	"Cochise County, AZ"	"04003"	100	127448	78.5	55.7
	"Coconino County, AZ"	"04005"	47	137682	34.1	40.9
	"Gila County, AZ"	"04007"	37	53119	69.7	40.0
	"Graham County, AZ"	"04009"	15	37957	Unreliable	Unreliable
	"La Paz County, AZ"	"04012"	16	20231	Unreliable	Unreliable
	"Maricopa County, AZ"	"04013"	1298	4087191	31.8	29.7
	"Mohave County, AZ"	"04015"	168	203361	82.6	47.3
	"Navajo County, AZ"	"04017"	66	108101	61.1	56.5
	"Pima County, AZ"	"04019"	458	1004516	45.6	34.4
	"Pinal County, AZ"	"04021"	134	401918	33.3	28.0
	"Santa Cruz County, AZ"	"04023"	14	46695	Unreliable	Unreliable
	"Yavapai County, AZ"	"04025"	210	218844	96.0	52.0
	"Yuma County, AZ"	"04027"	126	203247	62.0	50.7
	"Arkansas County, AR"	"05001"	19	18594	Unreliable	Unreliable
	"Ashley County, AR"	"05003"	23	20948	109.8	84.8
	"Baxter County, AR"	"05005"	40	40857	97.9	45.2
	"Benton County, AR"	"05007"	121	242321	49.9	50.2
	"Boone County, AR"	"05009"	26	37196	69.9	48.7
	"Carroll County, AR"	"05015"	21	27744	75.7	50.8
	"Chicot County, AR"	"05017"	10	11180	Unreliable	Unreliable
	"Clark County, AR"	"05019"	20	22576	88.6	74.8
	"Clay County, AR"	"05021"	12	15118	Unreliable	Unreliable
	"Cleburne County, AR"	"05023"	26	25634	101.4	53.0
	"Columbia County, AR"	"05027"	21	23933	87.7	70.0
	"Conway County, AR"	"05029"	14	21083	Unreliable	Unreliable
	"Craighead County, AR"	"05031"	67	102518	65.4	64.8
	"Crawford County, AR"	"05033"	38	61697	61.6	54.8
	"Crittenden County, AR"	"05035"	40	49548	80.7	79.9
	"Cross County, AR"	"05037"	12	17227	Unreliable	Unreliable
	"Desha County, AR"	"05041"	11	12264	Unreliable	Unreliable
	"Drew County, AR"	"05043"	17	18622	Unreliable	Unreliable
	"Faulkner County, AR"	"05045"	53	120768	43.9	50.5
	"Franklin County, AR"	"05047"	15	17805	Unreliable	Unreliable
	"Fulton County, AR"	"05049"	13	12125	Unreliable	Unreliable
	"Garland County, AR"	"05051"	89	97322	91.4	57.7
	"Grant County, AR"	"05053"	12	18144	Unreliable	Unreliable
	"Greene County, AR"	"05055"	37	43694	84.7	79.0
	"Hempstead County, AR"	"05057"	17	22327	Unreliable	Unreliable
	"Hot Spring County, AR"	"05059"	21	33368	62.9	46.2
	"Howard County, AR"	"05061"	14	13500	Unreliable	Unreliable
	"Independence County, AR"	"05063"	21	36959	56.8	43.2
	"Izard County, AR"	"05065"	10	13486	Unreliable	Unreliable
	"Jackson County, AR"	"05067"	28	17534	159.7	126.8
	"Jefferson County, AR"	"05069"	61	72297	84.4	70.4
	"Johnson County, AR"	"05071"	27	26005	103.8	90.7
	"Lawrence County, AR"	"05075"	10	16931	Unreliable	Unreliable
	"Logan County, AR"	"05083"	22	21958	100.2	72.7
	"Lonoke County, AR"	"05085"	59	71557	82.5	87.3
	"Madison County, AR"	"05087"	14	15740	Unreliable	Unreliable
	"Marion County, AR"	"05089"	19	16367	Unreliable	Unreliable
	"Miller County, AR"	"05091"	34	43428	78.3	69.0
	"Mississippi County, AR"	"05093"	40	44235	90.4	87.6
	"Ouachita County, AR"	"05103"	32	24828	128.9	93.6
	"Phillips County, AR"	"05107"	19	19930	Unreliable	Unreliable
	"Pike County, AR"	"05109"	15	11024	Unreliable	Unreliable
	"Poinsett County, AR"	"05111"	28	24246	115.5	94.0
	"Polk County, AR"	"05113"	15	20225	Unreliable	Unreliable
	"Pope County, AR"	"05115"	48	63201	75.9	71.6
	"Pulaski County, AR"	"05119"	273	392702	69.5	64.4
	"Randolph County, AR"	"05121"	16	17571	Unreliable	Unreliable
	"St. Francis County, AR"	"05123"	20	26899	74.4	72.3
	"Saline County, AR"	"05125"	72	115719	62.2	53.2
	"Searcy County, AR"	"05129"	12	7929	Unreliable	Unreliable
	"Sebastian County, AR"	"05131"	88	126776	69.4	63.1
	"Sevier County, AR"	"05133"	14	17426	Unreliable	Unreliable
	"Sharp County, AR"	"05135"	20	16906	118.3	58.0
	"Stone County, AR"	"05137"	20	12494	160.1	95.2
	"Union County, AR"	"05139"	45	40227	111.9	87.8
	"Van Buren County, AR"	"05141"	15	16851	Unreliable	Unreliable
	"Washington County, AR"	"05143"	97	220792	43.9	51.1
	"White County, AR"	"05145"	53	78592	67.4	60.3
	"Woodruff County, AR"	"05147"	13	6910	Unreliable	Unreliable
	"Yell County, AR"	"05149"	17	21951	Unreliable	Unreliable
	"Alameda County, CA"	"06001"	795	1610921	49.4	48.2
	"Amador County, CA"	"06005"	37	36742	100.7	55.7
	"Butte County, CA"	"06007"	210	224241	93.6	68.6
	"Calaveras County, CA"	"06009"	35	44624	78.4	47.9
	"Contra Costa County, CA"	"06013"	544	1111339	48.9	43.2
	"Del Norte County, CA"	"06015"	34	27212	124.9	103.2
	"El Dorado County, CA"	"06017"	92	183087	50.2	37.8
	"Fresno County, CA"	"06019"	480	965974	49.7	54.6
	"Glenn County, CA"	"06021"	18	27955	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	89	134809	66.0	55.1
	"Imperial County, CA"	"06025"	103	179091	57.5	59.6
	"Inyo County, CA"	"06027"	11	18410	Unreliable	Unreliable
	"Kern County, CA"	"06029"	468	874589	53.5	68.2
	"Kings County, CA"	"06031"	83	150269	55.2	73.9
	"Lake County, CA"	"06033"	75	64184	116.9	81.7
	"Los Angeles County, CA"	"06037"	5037	10116705	49.8	49.3
	"Madera County, CA"	"06039"	72	154548	46.6	49.5
	"Marin County, CA"	"06041"	91	260750	34.9	22.4
	"Mariposa County, CA"	"06043"	13	17682	Unreliable	Unreliable
	"Mendocino County, CA"	"06045"	74	87869	84.2	60.2
	"Merced County, CA"	"06047"	148	266353	55.6	65.3
	"Modoc County, CA"	"06049"	11	9023	Unreliable	Unreliable
	"Monterey County, CA"	"06053"	174	431344	40.3	41.2
	"Napa County, CA"	"06055"	110	141667	77.6	56.7
	"Nevada County, CA"	"06057"	70	98893	70.8	41.7
	"Orange County, CA"	"06059"	1449	3145515	46.1	43.2
	"Placer County, CA"	"06061"	201	371694	54.1	39.4
	"Plumas County, CA"	"06063"	24	18606	129.0	77.8
	"Riverside County, CA"	"06065"	1123	2329271	48.2	46.8
	"Sacramento County, CA"	"06067"	808	1482026	54.5	52.2
	"San Benito County, CA"	"06069"	28	58267	48.1	48.9
	"San Bernardino County, CA"	"06071"	1098	2112619	52.0	61.9
	"San Diego County, CA"	"06073"	1485	3263431	45.5	43.2
	"San Francisco County, CA"	"06075"	444	852469	52.1	41.6
	"San Joaquin County, CA"	"06077"	407	715597	56.9	59.5
	"San Luis Obispo County, CA"	"06079"	157	279083	56.3	41.6
	"San Mateo County, CA"	"06081"	397	758581	52.3	42.6
	"Santa Barbara County, CA"	"06083"	191	440668	43.3	35.7
	"Santa Clara County, CA"	"06085"	697	1894605	36.8	36.2
	"Santa Cruz County, CA"	"06087"	100	271804	36.8	34.2
	"Shasta County, CA"	"06089"	166	179804	92.3	66.2
	"Siskiyou County, CA"	"06093"	41	43628	94.0	70.1
	"Solano County, CA"	"06095"	310	431131	71.9	67.8
	"Sonoma County, CA"	"06097"	301	500292	60.2	44.4
	"Stanislaus County, CA"	"06099"	364	531997	68.4	70.6
	"Sutter County, CA"	"06101"	62	95847	64.7	57.4
	"Tehama County, CA"	"06103"	60	63067	95.1	72.7
	"Trinity County, CA"	"06105"	15	13170	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	275	458198	60.0	71.1
	"Tuolumne County, CA"	"06109"	70	53831	130.0	73.9
	"Ventura County, CA"	"06111"	493	846178	58.3	53.2
	"Yolo County, CA"	"06113"	99	207590	47.7	50.8
	"Yuba County, CA"	"06115"	64	73966	86.5	97.3
	"Adams County, CO"	"08001"	183	480718	38.1	52.4
	"Arapahoe County, CO"	"08005"	253	618821	40.9	43.1
	"Boulder County, CO"	"08013"	80	313333	25.5	26.9
	"Broomfield County, CO"	"08014"	33	62138	53.1	57.2
	"Chaffee County, CO"	"08015"	12	18363	Unreliable	Unreliable
	"Delta County, CO"	"08029"	25	29870	83.7	47.1
	"Denver County, CO"	"08031"	332	663862	50.0	56.1
	"Douglas County, CO"	"08035"	77	314638	24.5	37.9
	"El Paso County, CO"	"08041"	242	663519	36.5	41.6
	"Fremont County, CO"	"08043"	20	46502	43.0	28.4
	"Garfield County, CO"	"08045"	18	57461	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	289	558503	51.7	46.2
	"La Plata County, CO"	"08067"	15	53989	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	125	324122	38.6	35.7
	"Las Animas County, CO"	"08071"	15	14052	Unreliable	Unreliable
	"Logan County, CO"	"08075"	10	22524	Unreliable	Unreliable
	"Mesa County, CO"	"08077"	65	148255	43.8	33.5
	"Montezuma County, CO"	"08083"	19	25772	Unreliable	Unreliable
	"Montrose County, CO"	"08085"	25	40873	61.2	37.8
	"Morgan County, CO"	"08087"	14	28328	Unreliable	Unreliable
	"Otero County, CO"	"08089"	21	18488	113.6	74.7
	"Pueblo County, CO"	"08101"	84	161875	51.9	38.6
	"Weld County, CO"	"08123"	85	277670	30.6	34.7
	"Fairfield County, CT"	"09001"	411	945438	43.5	35.3
	"Hartford County, CT"	"09003"	615	897985	68.5	50.7
	"Litchfield County, CT"	"09005"	115	184993	62.2	42.8
	"Middlesex County, CT"	"09007"	98	164943	59.4	43.9
	"New Haven County, CT"	"09009"	540	861277	62.7	48.0
	"New London County, CT"	"09011"	147	273676	53.7	41.1
	"Tolland County, CT"	"09013"	73	151367	48.2	42.3
	"Windham County, CT"	"09015"	78	116998	66.7	55.9
	"Kent County, DE"	"10001"	134	171987	77.9	69.5
	"New Castle County, DE"	"10003"	313	552778	56.6	50.7
	"Sussex County, DE"	"10005"	176	210849	83.5	52.0
	"District of Columbia, DC"	"11001"	262	658893	39.8	42.2
	"Alachua County, FL"	"12001"	117	256380	45.6	46.6
	"Baker County, FL"	"12003"	10	27093	Unreliable	Unreliable
	"Bay County, FL"	"12005"	112	178985	62.6	51.2
	"Bradford County, FL"	"12007"	20	26702	74.9	54.0
	"Brevard County, FL"	"12009"	421	556885	75.6	43.9
	"Broward County, FL"	"12011"	866	1869235	46.3	36.3
	"Calhoun County, FL"	"12013"	15	14532	Unreliable	Unreliable
	"Charlotte County, FL"	"12015"	152	168474	90.2	35.8
	"Citrus County, FL"	"12017"	129	139377	92.6	41.6
	"Clay County, FL"	"12019"	79	199798	39.5	37.9
	"Collier County, FL"	"12021"	141	348777	40.4	19.9
	"Columbia County, FL"	"12023"	34	67857	50.1	39.7
	"DeSoto County, FL"	"12027"	13	35012	Unreliable	Unreliable
	"Dixie County, FL"	"12029"	11	15907	Unreliable	Unreliable
	"Duval County, FL"	"12031"	425	897698	47.3	46.6
	"Escambia County, FL"	"12033"	202	310659	65.0	54.5
	"Flagler County, FL"	"12035"	66	102408	64.4	36.3
	"Gadsden County, FL"	"12039"	30	46281	64.8	53.3
	"Gilchrist County, FL"	"12041"	14	16997	Unreliable	Unreliable
	"Hamilton County, FL"	"12047"	15	14048	Unreliable	Unreliable
	"Hendry County, FL"	"12051"	13	38505	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	98	175855	55.7	28.7
	"Highlands County, FL"	"12055"	95	98236	96.7	38.9
	"Hillsborough County, FL"	"12057"	565	1316298	42.9	41.0
	"Holmes County, FL"	"12059"	15	19650	Unreliable	Unreliable
	"Indian River County, FL"	"12061"	126	144755	87.0	38.1
	"Jackson County, FL"	"12063"	40	48801	82.0	59.1
	"Jefferson County, FL"	"12065"	10	14050	Unreliable	Unreliable
	"Lake County, FL"	"12069"	167	315690	52.9	30.2
	"Lee County, FL"	"12071"	244	679513	35.9	21.0
	"Leon County, FL"	"12073"	99	283988	34.9	38.5
	"Levy County, FL"	"12075"	27	39613	68.2	44.1
	"Madison County, FL"	"12079"	29	18518	156.6	122.6
	"Manatee County, FL"	"12081"	209	351746	59.4	32.2
	"Marion County, FL"	"12083"	272	339167	80.2	44.4
	"Martin County, FL"	"12085"	74	153392	48.2	21.0
	"Miami-Dade County, FL"	"12086"	1194	2662874	44.8	36.3
	"Monroe County, FL"	"12087"	35	77136	45.4	30.0
	"Nassau County, FL"	"12089"	37	76619	48.3	35.9
	"Okaloosa County, FL"	"12091"	196	196512	99.7	89.0
	"Okeechobee County, FL"	"12093"	28	39149	71.5	55.1
	"Orange County, FL"	"12095"	469	1253001	37.4	42.3
	"Osceola County, FL"	"12097"	130	310211	41.9	43.2
	"Palm Beach County, FL"	"12099"	746	1397710	53.4	28.4
	"Pasco County, FL"	"12101"	326	485331	67.2	41.3
	"Pinellas County, FL"	"12103"	567	938098	60.4	33.7
	"Polk County, FL"	"12105"	379	634638	59.7	42.5
	"Putnam County, FL"	"12107"	82	72143	113.7	73.0
	"St. Johns County, FL"	"12109"	99	217919	45.4	33.6
	"St. Lucie County, FL"	"12111"	155	291028	53.3	33.4
	"Santa Rosa County, FL"	"12113"	102	163422	62.4	60.1
	"Sarasota County, FL"	"12115"	304	396962	76.6	30.2
	"Seminole County, FL"	"12117"	181	442516	40.9	35.8
	"Sumter County, FL"	"12119"	77	114350	67.3	30.5
	"Suwannee County, FL"	"12121"	30	44022	68.1	46.7
	"Taylor County, FL"	"12123"	11	22582	Unreliable	Unreliable
	"Union County, FL"	"12125"	15	15190	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	443	507531	87.3	50.1
	"Wakulla County, FL"	"12129"	15	31432	Unreliable	Unreliable
	"Walton County, FL"	"12131"	61	61530	99.1	78.2
	"Washington County, FL"	"12133"	14	24451	Unreliable	Unreliable
	"Baldwin County, GA"	"13009"	27	45909	58.8	55.8
	"Barrow County, GA"	"13013"	30	73240	41.0	48.3
	"Bartow County, GA"	"13015"	77	101736	75.7	75.2
	"Ben Hill County, GA"	"13017"	17	17464	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	130	153905	84.5	77.1
	"Bleckley County, GA"	"13023"	13	12795	Unreliable	Unreliable
	"Brooks County, GA"	"13027"	22	15418	142.7	116.9
	"Bryan County, GA"	"13029"	14	33906	Unreliable	Unreliable
	"Bulloch County, GA"	"13031"	25	72087	34.7	46.3
	"Burke County, GA"	"13033"	15	22709	Unreliable	Unreliable
	"Butts County, GA"	"13035"	20	23368	85.6	80.1
	"Camden County, GA"	"13039"	23	52027	44.2	55.6
	"Carroll County, GA"	"13045"	46	114093	40.3	44.9
	"Catoosa County, GA"	"13047"	37	65621	56.4	47.5
	"Chatham County, GA"	"13051"	123	283379	43.4	40.7
	"Chattooga County, GA"	"13055"	34	24939	136.3	105.3
	"Cherokee County, GA"	"13057"	71	230985	30.7	38.2
	"Clarke County, GA"	"13059"	62	120938	51.3	67.0
	"Clayton County, GA"	"13063"	92	267542	34.4	49.1
	"Cobb County, GA"	"13067"	232	730981	31.7	41.1
	"Coffee County, GA"	"13069"	27	42811	63.1	68.7
	"Colquitt County, GA"	"13071"	23	46102	49.9	49.7
	"Columbia County, GA"	"13073"	45	139257	32.3	37.3
	"Cook County, GA"	"13075"	11	17214	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	49	135571	36.1	44.0
	"Crisp County, GA"	"13081"	12	22934	Unreliable	Unreliable
	"Dawson County, GA"	"13085"	13	22957	Unreliable	Unreliable
	"Decatur County, GA"	"13087"	16	27220	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	318	722161	44.0	51.4
	"Dodge County, GA"	"13091"	15	20976	Unreliable	Unreliable
	"Dougherty County, GA"	"13095"	60	92407	64.9	62.2
	"Douglas County, GA"	"13097"	62	138776	44.7	57.1
	"Early County, GA"	"13099"	14	10491	Unreliable	Unreliable
	"Effingham County, GA"	"13103"	36	55423	65.0	81.7
	"Elbert County, GA"	"13105"	18	19438	Unreliable	Unreliable
	"Emanuel County, GA"	"13107"	27	22755	118.7	103.1
	"Evans County, GA"	"13109"	11	10898	Unreliable	Unreliable
	"Fannin County, GA"	"13111"	21	23753	88.4	52.2
	"Fayette County, GA"	"13113"	50	109664	45.6	38.8
	"Floyd County, GA"	"13115"	65	96063	67.7	56.6
	"Forsyth County, GA"	"13117"	53	204302	25.9	34.3
	"Franklin County, GA"	"13119"	10	22264	Unreliable	Unreliable
	"Fulton County, GA"	"13121"	464	996319	46.6	52.2
	"Gilmer County, GA"	"13123"	22	28829	76.3	54.9
	"Glynn County, GA"	"13127"	75	82175	91.3	71.8
	"Gordon County, GA"	"13129"	33	56047	58.9	61.3
	"Grady County, GA"	"13131"	20	25359	78.9	69.4
	"Greene County, GA"	"13133"	12	16490	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	253	877922	28.8	43.2
	"Habersham County, GA"	"13137"	22	43752	50.3	38.8
	"Hall County, GA"	"13139"	75	190761	39.3	38.7
	"Hancock County, GA"	"13141"	11	8509	Unreliable	Unreliable
	"Haralson County, GA"	"13143"	19	28641	Unreliable	Unreliable
	"Harris County, GA"	"13145"	16	32876	Unreliable	Unreliable
	"Hart County, GA"	"13147"	10	25377	Unreliable	Unreliable
	"Heard County, GA"	"13149"	10	11603	Unreliable	Unreliable
	"Henry County, GA"	"13151"	84	213869	39.3	51.4
	"Houston County, GA"	"13153"	90	149111	60.4	67.3
	"Jackson County, GA"	"13157"	25	61870	40.4	42.4
	"Jasper County, GA"	"13159"	11	13432	Unreliable	Unreliable
	"Jefferson County, GA"	"13163"	20	16272	122.9	95.1
	"Lamar County, GA"	"13171"	13	18207	Unreliable	Unreliable
	"Laurens County, GA"	"13175"	51	47851	106.6	88.0
	"Liberty County, GA"	"13179"	22	65198	33.7	51.9
	"Lowndes County, GA"	"13185"	68	113523	59.9	70.6
	"McDuffie County, GA"	"13189"	10	21370	Unreliable	Unreliable
	"Madison County, GA"	"13195"	12	28312	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	12	21198	Unreliable	Unreliable
	"Mitchell County, GA"	"13205"	17	22771	Unreliable	Unreliable
	"Monroe County, GA"	"13207"	13	27051	Unreliable	Unreliable
	"Morgan County, GA"	"13211"	14	17956	Unreliable	Unreliable
	"Murray County, GA"	"13213"	20	39410	50.7	54.8
	"Muscogee County, GA"	"13215"	137	200887	68.2	69.3
	"Newton County, GA"	"13217"	45	103675	43.4	46.0
	"Oconee County, GA"	"13219"	12	35093	Unreliable	Unreliable
	"Oglethorpe County, GA"	"13221"	13	14673	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	36	148987	24.2	35.0
	"Peach County, GA"	"13225"	29	26922	107.7	118.6
	"Pickens County, GA"	"13227"	20	29997	66.7	48.4
	"Polk County, GA"	"13233"	36	41133	87.5	79.0
	"Pulaski County, GA"	"13235"	11	11483	Unreliable	Unreliable
	"Putnam County, GA"	"13237"	12	21192	Unreliable	Unreliable
	"Rabun County, GA"	"13241"	13	16243	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	133	201368	66.0	67.7
	"Rockdale County, GA"	"13247"	42	87754	47.9	49.7
	"Screven County, GA"	"13251"	12	14085	Unreliable	Unreliable
	"Spalding County, GA"	"13255"	42	63988	65.6	54.3
	"Stephens County, GA"	"13257"	16	25480	Unreliable	Unreliable
	"Sumter County, GA"	"13261"	24	31232	76.8	66.9
	"Tattnall County, GA"	"13267"	16	25224	Unreliable	Unreliable
	"Thomas County, GA"	"13275"	38	44959	84.5	67.3
	"Tift County, GA"	"13277"	20	40704	49.1	48.0
	"Toombs County, GA"	"13279"	19	27282	Unreliable	Unreliable
	"Towns County, GA"	"13281"	15	11098	Unreliable	Unreliable
	"Troup County, GA"	"13285"	31	69469	44.6	39.0
	"Union County, GA"	"13291"	17	21984	Unreliable	Unreliable
	"Upson County, GA"	"13293"	25	26256	95.2	73.1
	"Walker County, GA"	"13295"	43	68218	63.0	51.8
	"Walton County, GA"	"13297"	31	87615	35.4	33.4
	"Ware County, GA"	"13299"	36	35515	101.4	79.6
	"Washington County, GA"	"13303"	19	20635	Unreliable	Unreliable
	"Wayne County, GA"	"13305"	16	29949	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	56	103542	54.1	55.7
	"Worth County, GA"	"13321"	16	20940	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	138	194190	71.1	54.0
	"Honolulu County, HI"	"15003"	591	991788	59.6	46.0
	"Kauai County, HI"	"15007"	40	70475	56.8	44.0
	"Maui County, HI"	"15009"	80	163019	49.1	41.8
	"Ada County, ID"	"16001"	158	426236	37.1	37.8
	"Bannock County, ID"	"16005"	51	83347	61.2	61.6
	"Bingham County, ID"	"16011"	17	45269	Unreliable	Unreliable
	"Bonner County, ID"	"16017"	18	41585	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	24	108623	22.1	23.8
	"Canyon County, ID"	"16027"	82	203143	40.4	43.8
	"Cassia County, ID"	"16031"	14	23540	Unreliable	Unreliable
	"Elmore County, ID"	"16039"	15	26094	Unreliable	Unreliable
	"Fremont County, ID"	"16043"	12	12867	Unreliable	Unreliable
	"Gem County, ID"	"16045"	16	16866	Unreliable	Unreliable
	"Gooding County, ID"	"16047"	12	15064	Unreliable	Unreliable
	"Idaho County, ID"	"16049"	19	16215	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	113	147326	76.7	61.9
	"Latah County, ID"	"16057"	12	38411	Unreliable	Unreliable
	"Nez Perce County, ID"	"16069"	34	40007	85.0	54.0
	"Shoshone County, ID"	"16079"	13	12390	Unreliable	Unreliable
	"Twin Falls County, ID"	"16083"	46	80914	56.9	48.9
	"Adams County, IL"	"17001"	57	66988	85.1	54.9
	"Alexander County, IL"	"17003"	11	7492	Unreliable	Unreliable
	"Bond County, IL"	"17005"	15	17269	Unreliable	Unreliable
	"Boone County, IL"	"17007"	37	53869	68.7	67.4
	"Bureau County, IL"	"17011"	38	33840	112.3	66.4
	"Carroll County, IL"	"17015"	12	14715	Unreliable	Unreliable
	"Cass County, IL"	"17017"	13	13156	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	91	207133	43.9	48.1
	"Christian County, IL"	"17021"	29	33892	85.6	51.8
	"Clark County, IL"	"17023"	18	16180	Unreliable	Unreliable
	"Clay County, IL"	"17025"	32	13520	236.7	156.8
	"Clinton County, IL"	"17027"	18	37857	Unreliable	Unreliable
	"Coles County, IL"	"17029"	33	53320	61.9	50.1
	"Cook County, IL"	"17031"	2766	5246456	52.7	49.5
	"Crawford County, IL"	"17033"	20	19393	103.1	70.6
	"DeKalb County, IL"	"17037"	53	105462	50.3	55.2
	"De Witt County, IL"	"17039"	19	16284	Unreliable	Unreliable
	"Douglas County, IL"	"17041"	19	19889	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	399	932708	42.8	38.9
	"Edgar County, IL"	"17045"	20	17841	112.1	76.0
	"Edwards County, IL"	"17047"	10	6617	Unreliable	Unreliable
	"Effingham County, IL"	"17049"	23	34320	67.0	48.9
	"Fayette County, IL"	"17051"	13	21870	Unreliable	Unreliable
	"Ford County, IL"	"17053"	19	13688	Unreliable	Unreliable
	"Franklin County, IL"	"17055"	58	39411	147.2	97.4
	"Fulton County, IL"	"17057"	39	36007	108.3	70.5
	"Greene County, IL"	"17061"	16	13434	Unreliable	Unreliable
	"Grundy County, IL"	"17063"	31	50425	61.5	64.5
